Reparto,Classe,Categoria,Codice,Descrizione,Valore,Mese,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Anno
PROPRIET,FOOD - ,SEMILDOL - ,FOO.SDO.00004,TORTA ARTIGIANALE CAPRESE 1KG,15.0618,11,PZ,PZ,1.0,15.0618,1,2024
PROPRIET,FOOD - ,SEMILDOL - ,FOO.SDO.00005,TORTA ARTIGIANALE CROSTATA 1KG,14.9028,11,PZ,PZ,1.0,14.9028,1,2024
PROPRIET,FOOD - ,SPEZIECO - ,FOO.SPE.00010,SALE FINO 1KG,0.7884,11,KG,KG,1.0,0.3942,2,2024
PROPRIET,PROPDIRE - ,PROPDIRE - ,ACQDIREZIONE,ACQUISTI DIREZIONE,230.67,11,PZ,PZ,1.0,115.335,2,2024
PROPRIET,PULIZIA - ,DETERGEN - ,PUL.DET.00042,"ACE GENTILE 2,3LTX6PZ",3.9,11,PZ,PZ,1.0,3.9,1,2024
PROPRIET,PULIZIA - ,STRPULIZ - ,PUL.STR.00016,GUANTI MONOUSO 100PZ MISURA L,3.4091,11,CF,CF,1.0,3.4091,1,2024
PROPRIET,PULIZIA - ,STRPULIZ - ,PUL.STR.00020,GUANTI MONOUSO 100PZ MISURA M,4.5,11,CF,CF,1.0,4.5,1,2024
PROPRIET,PULIZIA - ,STRPULIZ - ,PUL.STR.00036,PANNO PER PAVIMENTI,5.7762,11,PZ,PZ,1.0,1.9254,3,2024
PROPRIET,VARIE - ,CARTBUSA - ,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,14.946,11,PZ,PZ,1.0,0.2491,60,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00002,TOVAGLIOLI CARTA BIANCO 33X33(36CFX75PZ),1.7,11,CF,CF,1.0,0.85,2,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00005,TOVAGLIOLO TNT 40X40 (16CFX50PZ),11.0247,11,CF,CF,1.0,3.6749,3,2024
PROPRIET,BEVERAGE - ,ACQUA - ,BEV.ACQ.00001,ACQUA FERRARELLE 75CL X 12 VAR,3.6,05,BT,BT,1.0,0.4675,12,2024
PROPRIET,BEVERAGE - ,SOFDRINK - ,BEV.SOF.00045,COCA COLA ZERO 33CLX24 VAP,13.2372,05,PZ,PZ,1.0,0.7733,18,2024
PROPRIET,FOOD - ,FORMAGG - ,FOO.FOR.00006,FIOR DI LATTE,15.5467,05,KG,GR,1000.0,7.7734,2,2024
PROPRIET,FOOD - ,FORMAGG - ,FOO.FOR.00010,PROVOLA,7.5,05,KG,GR,1000.0,7.5,1,2024
PROPRIET,FOOD - ,FORMAGG - ,FOO.FOR.00011,SFOGLIA DI MOZZARELLA,7.5,05,KG,GR,1000.0,7.5,1,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00001,ANANAS,30.8846,05,KG,GR,1000.0,2.3699,14,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00008,ANGURIA,40.4292,05,KG,GR,1000.0,1.4229,24.5,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00009,MELONE CANTALUPO,6.3423,05,KG,GR,1000.0,1.821,3.5,2024
PROPRIET,FOOD - ,PANE - ,FOO.PAN.00006,"PANE FUNGHETTO 1,1KG X 22 FETTEX4CF",10.2,05,CF,CF,1.0,10.2,1,2024
PROPRIET,FOOD - ,PANE - ,FOO.PAN.00007,PANE GRAN CUORE MULINO BIANCO,5.47,05,CF,CF,1.0,2.735,2,2024
PROPRIET,FOOD - ,SCATOLAM - ,FOO.SCA.00003,POMODORINI POMILIA 400GRX24PZ,22.2413,05,PZ,PZ,1.0,1.0485,24,2024
PROPRIET,FOOD - ,SCATOLAM - ,FOO.SCA.00006,PASSATA DI POMODORO POMILIA 700GRX12,26.635,05,PZ,PZ,1.0,1.1271,24,2024
PROPRIET,MANUTENZ - ,GIARDINA - ,MAN.MPG.00002,FORBICE PER VIGNA,14.75,05,PZ,PZ,1.0,14.75,1,2024
PROPRIET,MANUTENZ - ,MAT.VARI - ,MAN.MAV.00020,TARGHETTA PORTACHIAVI,0.49,05,PZ,PZ,1.0,0.245,2,2024
PROPRIET,MANUTENZ - ,STRMAN - ,MAN.SMA.00001,DUPLICATO CHIAVI,5.33,05,PZ,PZ,1.0,1.23,2,2024
PROPRIET,PROPDIRE - ,PROPDIRE - ,ACQNETTO,ACQUISTO SUPERMERCATO NETTO,114.06,05,PZ,PZ,0.0,52.13,3,2024
PROPRIET,PULIZIA - ,DETERGEN - ,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,4.0,05,PZ,PZ,1.0,7.7402,1,2024
PROPRIET,PULIZIA - ,DETERGEN - ,PUL.DET.00042,"ACE GENTILE 2,3LTX6PZ",3.9,05,PZ,PZ,1.0,3.9,1,2024
PROPRIET,PULIZIA - ,STRPULIZ - ,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,1.15,05,CF,CF,1.0,1.2391,1,2024
PROPRIET,PULIZIA - ,STRPULIZ - ,PUL.STR.00036,PANNO PER PAVIMENTI,3.6444,05,PZ,PZ,1.0,1.9254,2,2024
PROPRIET,VARIE - ,CARTBUSA - ,VAR.CAR.00011,BUSTE SPAZZATURA 55X65 50PZ ROTOLI,2.2601,05,PZ,PZ,1.0,1.2059,2,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00003,FAZZOLETTI STRAPPO LUCART 40BOX X 100 PZ,4.0033,05,CF,CF,1.0,0.4954,6,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00014,BICCHIERI PLASTICA KRISTAL 25CL20CFX50PZ,25.5,05,CF,CF,1.0,1.7,15,2024
PROPRIET,BEVERAGE - ,ACQUA - ,BEV.ACQ.00001,ACQUA FERRARELLE 75CL X 12 VAR,10.8507,07,BT,BT,1.0,0.4675,24,2024
PROPRIET,FOOD - ,FORMAGG - ,FOO.FOR.00016,SCAGLIE DI GRANA BIRAGHI GR 500,8.0,07,KG,GR,1000.0,16.0,0.5,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00008,ANGURIA,92.0215,07,KG,GR,1000.0,1.4229,81.5,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00012,KIWI,48.0,07,KG,GR,1000.0,7.5,11,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00013,PESCHE GIALLE,15.0,07,KG,GR,1000.0,2.5,5,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00017,PESCHE SCHIACCIATE,16.5,07,KG,GR,1000.0,3.0,5.5,2024
PROPRIET,FOOD - ,LATTICIN - ,FOO.LAT.00006,RICOTTA,9.728,07,KG,GR,1000.0,7.5,2,2024
PROPRIET,FOOD - ,SEMILDOL - ,FOO.SDO.00016,MUFFIN MINI MELA CANNELLA 25GRX70PZ,16.2007,07,PZ,PZ,1.0,0.4629,35,2024
PROPRIET,FOOD - ,SEMILDOL - ,FOO.SDO.00017,MUFFIN MINI CACAO 27GRX70PZ,16.2012,07,PZ,PZ,1.0,0.4629,35,2024
PROPRIET,PROPDIRE - ,PROPDIRE - ,ACQDIREZIONE,ACQUISTI DIREZIONE,1013.9,07,PZ,PZ,1.0,115.335,3,2024
PROPRIET,PROPDIRE - ,PROPDIRE - ,ACQNETTO,ACQUISTO SUPERMERCATO NETTO,27.12,07,PZ,PZ,0.0,52.13,1,2024
PROPRIET,VARIE - ,CARTBUSA - ,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,17.6813,07,PZ,PZ,1.0,0.2491,72,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00002,TOVAGLIOLI CARTA BIANCO 33X33(36CFX75PZ),10.2,07,CF,CF,1.0,0.85,12,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00014,BICCHIERI PLASTICA KRISTAL 25CL20CFX50PZ,13.6,07,CF,CF,1.0,1.7,8,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00015,PIATTI PIANO PLASTICA BIO 28CFX50PZ,15.0,07,CF,CF,1.0,3.0,5,2024
PROPRIET,BEVERAGE - ,ACQUA - ,BEV.ACQ.00001,ACQUA FERRARELLE 75CL X 12 VAR,5.6098,09,BT,BT,1.0,0.4675,12,2024
PROPRIET,FOOD - ,CARNEROS - ,FOO.CRO.00008,"HAMBURGER FASSONE 200GR 1CT 5,000 KG",59.7855,09,KG,GR,1000.0,11.9571,5,2024
PROPRIET,FOOD - ,FORMAGG - ,FOO.FOR.00016,SCAGLIE DI GRANA BIRAGHI GR 500,8.0,09,KG,GR,1000.0,16.0,0.5,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00001,ANANAS,12.6614,09,KG,GR,1000.0,2.3699,5.96,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00007,MELE,11.76,09,KG,GR,1000.0,2.8494,4.2,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00008,ANGURIA,19.8199,09,KG,GR,1000.0,1.4229,15.5,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00010,MELONE GIALLO,35.9121,09,KG,GR,1000.0,1.489,24.5,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00012,KIWI,90.0,09,KG,GR,1000.0,7.5,12,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00013,PESCHE GIALLE,16.25,09,KG,GR,1000.0,2.5,6.5,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00014,PERCOCHE,13.5,09,KG,KG,1.0,2.5,5.4,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00020,PRUGNE,20.9,09,KG,GR,1000.0,1.9,11,2024
PROPRIET,FOOD - ,MONODOLC - ,FOO.MON.00008,ZUCCHERO BUSTINE ERIDIANA 10KG,2.7154,09,KG,KG,1.0,2.7154,1,2024
PROPRIET,FOOD - ,ORTAGGI - ,FOO.ORT.00007,MELENZANE,48.1643,09,KG,KG,1.0,1.6,32,2024
PROPRIET,FOOD - ,ORTAGGI - ,FOO.ORT.00013,SCAROLA,14.2242,09,KG,GR,1000.0,1.875,7.5,2024
PROPRIET,FOOD - ,ORTAGGI - ,FOO.ORT.00019,PEPERONI ROSSI,17.8983,09,KG,KG,1.0,2.4,9,2024
PROPRIET,FOOD - ,PANE - ,FOO.PAN.00006,"PANE FUNGHETTO 1,1KG X 22 FETTEX4CF",10.2,09,CF,CF,1.0,10.2,1,2024
PROPRIET,FOOD - ,PESCEFRE - ,FOO.PES.00014,SPIGOLA  A,65.6446,09,KG,GR,1000.0,22.5558,2.5,2024
PROPRIET,FOOD - ,SEMILDOL - ,FOO.SDO.00016,MUFFIN MINI MELA CANNELLA 25GRX70PZ,4.6289,09,PZ,PZ,1.0,0.4629,10,2024
PROPRIET,FOOD - ,SEMILDOL - ,FOO.SDO.00017,MUFFIN MINI CACAO 27GRX70PZ,4.6289,09,PZ,PZ,1.0,0.4629,10,2024
PROPRIET,PROPDIRE - ,PROPDIRE - ,ACQNETTO,ACQUISTO SUPERMERCATO NETTO,52.13,09,PZ,PZ,0.0,52.13,1,2024
PROPRIET,PULIZIA - ,DETERGEN - ,PUL.DET.00039,DETERGENTE PIATTI SVELTO 10KG,14.7285,09,PZ,PZ,0.0,14.7262,1,2024
PROPRIET,PULIZIA - ,STRPULIZ - ,PUL.STR.00021,PANNO VILEDA PVA VERDE 5PZ,12.1656,09,PZ,PZ,0.0,2.512,5,2024
PROPRIET,VARIE - ,CARTBUSA - ,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,14.9275,09,PZ,PZ,1.0,0.2491,60,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00002,TOVAGLIOLI CARTA BIANCO 33X33(36CFX75PZ),11.05,09,CF,CF,1.0,0.85,13,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00003,FAZZOLETTI STRAPPO LUCART 40BOX X 100 PZ,13.464,09,CF,CF,1.0,0.4954,17,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00014,BICCHIERI PLASTICA KRISTAL 25CL20CFX50PZ,8.5,09,CF,CF,1.0,1.7,5,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00015,PIATTI PIANO PLASTICA BIO 28CFX50PZ,15.0,09,CF,CF,1.0,3.0,5,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00024,SALVALIQUIDI RETTANGOLARI GR750 1CFX50PZ,11.0,09,PZ,PZ,1.0,0.22,50,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00025,SALVALIQUIDI OVALI G1500 1CFX50PZ,16.5,09,PZ,PZ,1.0,0.33,50,2024
PROPRIET,BEVERAGE - ,CAFFETT - ,BEV.CAF.00003,CAFFE IN GRANI,17.0,10,KG,GR,1000.0,17.0,1,2024
PROPRIET,BEVERAGE - ,LATTE - ,BEV.LAT.00001,LATTE INTERO UHT LT.1,2.432,10,LT,LT,1.0,1.216,2,2024
PROPRIET,BEVERAGE - ,SOFDRINK - ,BEV.SOF.00012,COCA COLA ZERO 45CL X 12 PET,21.456,10,BT,BT,1.0,0.894,24,2024
PROPRIET,BEVERAGE - ,SOFDRINK - ,BEV.SOF.00045,COCA COLA ZERO 33CLX24 VAP,18.5582,10,PZ,PZ,1.0,0.7733,24,2024
PROPRIET,FOOD - ,CARNEROS - ,FOO.CRO.00003,MACINATO DI CARNE,41.68,10,KG,KG,1.0,13.8933,3,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00001,ANANAS,30.8086,10,KG,GR,1000.0,2.3699,13,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00002,ARANCE,18.3532,10,KG,GR,1000.0,2.3627,10,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00010,MELONE GIALLO,4.4669,10,KG,GR,1000.0,1.489,3,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00012,KIWI,45.0,10,KG,GR,1000.0,7.5,6,2024
PROPRIET,FOOD - ,FRUTTFRE - ,FOO.FRU.00021,NOCI GHERIGLI,9.8,10,KG,GR,1000.0,14.0,0.7,2024
PROPRIET,FOOD - ,ORTAGGI - ,FOO.ORT.00007,MELENZANE,16.5967,10,KG,KG,1.0,1.6,11.5,2024
PROPRIET,FOOD - ,ORTAGGI - ,FOO.ORT.00013,SCAROLA,15.085,10,KG,GR,1000.0,1.875,8,2024
PROPRIET,FOOD - ,ORTAGGI - ,FOO.ORT.00015,LATTUGA,7.5,10,PZ,PZ,1.0,1.0714,7,2024
PROPRIET,FOOD - ,ORTAGGI - ,FOO.ORT.00022,ZUCCA,60.9,10,KG,KG,1.0,3.0,20.3,2024
PROPRIET,FOOD - ,SEMILDOL - ,FOO.SDO.00016,MUFFIN MINI MELA CANNELLA 25GRX70PZ,4.6288,10,PZ,PZ,1.0,0.4629,10,2024
PROPRIET,FOOD - ,SEMILDOL - ,FOO.SDO.00017,MUFFIN MINI CACAO 27GRX70PZ,4.6288,10,PZ,PZ,1.0,0.4629,10,2024
PROPRIET,FOOD - ,SEMILDOL - ,FOO.SDO.00029,TORTA  ARTIGIANALE ALLE MELE 1 KG,15.0679,10,PZ,PZ,1.0,15.0679,1,2024
PROPRIET,PROPDIRE - ,PROPDIRE - ,ACQDIREZIONE,ACQUISTI DIREZIONE,680.26,10,PZ,PZ,1.0,115.335,6,2024
PROPRIET,PULIZIA - ,DETERGEN - ,PUL.DET.00042,"ACE GENTILE 2,3LTX6PZ",7.8,10,PZ,PZ,1.0,3.9,2,2024
PROPRIET,PULIZIA - ,DETERGEN - ,PUL.DET.00044,DETERSIVO IN POLVERE X LAV. SUTTER 15KG,28.455,10,PZ,PZ,1.0,28.455,1,2024
PROPRIET,VARIE - ,CARTBUSA - ,VAR.CAR.00010,BUSTE SPAZZATURA 72X110 40PZ ROTOLI,1.5094,10,PZ,PZ,1.0,1.5094,1,2024
PROPRIET,VARIE - ,CARTBUSA - ,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,7.5171,10,PZ,PZ,1.0,3.7585,2,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00002,TOVAGLIOLI CARTA BIANCO 33X33(36CFX75PZ),11.9,10,CF,CF,1.0,0.85,14,2024
PROPRIET,VARIE - ,MONOUSO - ,VAR.MON.00014,BICCHIERI PLASTICA KRISTAL 25CL20CFX50PZ,8.5,10,CF,CF,1.0,1.7,5,2024
DIPEND,BEVERAGE - ,ACQUA - ,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,7.1808,12,BT,BT,1.0,0.1496,48,2024
DIPEND,BEVERAGE - ,ACQUA - ,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,37.8,12,BT,BT,1.0,0.15,252,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00028,LATTE SOLUBILE 500GR x 20 pz,5.7915,12,PZ,PZ,1.0,5.7915,1,2024
DIPEND,BEVERAGE - ,ACQUA - ,BEV.ACQ.00008,ACQUA NATURALE SORGESANA  2LTX6,39.6723,09,BT,BT,1.0,0.2037,192,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00003,CAFFE IN GRANI,85.0,09,KG,GR,1000.0,17.0,5,2024
DIPEND,BEVERAGE - ,CAFFETT - ,CAF.BEV.00004,CAFFE IN GRANI BREAKFAST,15.0,09,KG,GR,100.0,15.0,1,2024
DIPEND,FOOD - ,CARNEBIA - ,FOO.CBI.00002,COSCIOTTI DI POLLO,234.2763,09,KG,KG,1.0,4.0404,42.668,2024
DIPEND,FOOD - ,CARNEBIA - ,FOO.CBI.00003,COTOLETTA DI POLLO GELO,11.1,09,KG,GR,1000.0,3.7,3,2024
DIPEND,FOOD - ,CARNEROS - ,FOO.CRO.00002,LONZA DI MAIALE,65.11,09,KG,KG,1.0,7.6894,8.9,2024
DIPEND,FOOD - ,PASTAGRA - ,FOO.PST.00001,PASTA DITALI 500GR,3.1123,09,KG,GR,1000.0,1.2449,2.5,2024
DIPEND,FOOD - ,PASTAGRA - ,FOO.PST.00003,PASTA PENNE LISCE 500GR,10.56,09,KG,GR,1000.0,1.32,8,2024
DIPEND,FOOD - ,PASTAGRA - ,FOO.PST.00005,PASTA RIGATONI 500GR,23.168,09,KG,KG,1.0,1.448,16,2024
DIPEND,FOOD - ,PASTAGRA - ,FOO.PST.00006,PASTA TUBETTONI 500GR,7.92,09,KG,KG,1.0,1.32,6,2024
DIPEND,FOOD - ,PASTAGRA - ,FOO.PST.00007,PASTA MISTA 500GR,10.56,09,KG,KG,1.0,1.32,8,2024
DIPEND,FOOD - ,PESCESUR - ,FOO.PSU.00001,FILETTI DI MERLUZZO,81.0,09,KG,KG,1.0,10.125,8,2024
DIPEND,FOOD - ,PESCESUR - ,FOO.PSU.00002,BASTONCINI DI MERLUZZO,28.0164,09,KG,KG,1.0,11.2065,2.5,2024
DIPEND,FOOD - ,SCATOLAM - ,FOO.SCA.00002,MAIS IN SCATOLA 326GRX24PZ,4.5489,09,PZ,PZ,1.0,1.1372,4,2024
DIPEND,FOOD - ,SCATOLAM - ,FOO.SCA.00009,PISELLI 300GR X 12PZ,16.3915,09,PZ,PZ,1.0,2.99,14,2024
DIPEND,FOOD - ,SCATOLAM - ,FOO.SCA.00010,CECI 400GRX3PZ,4.0733,09,PZ,PZ,1.0,1.0183,4,2024
DIPEND,FOOD - ,SCATOLAM - ,FOO.SCA.00012,FAGIOLI BORLOTTI 400GRX12PZ,26.7942,09,PZ,PZ,1.0,0.8551,30,2024
DIPEND,FOOD - ,SEMILSAL - ,FOO.SSA.00014,CORDON BLUE,50.1,09,KG,KG,1.0,8.35,6,2024
DIPEND,FOOD - ,SEMILSAL - ,FOO.SSA.00016,"PATATE SURGELATE STICK 2,5KG X 4PZ",21.822,09,KG,GR,1000.0,2.1822,10,2024
DIPEND,PULIZIA - ,DETERGEN - ,PUL.DET.00052,BRILLANTANTE LAVASTOVIGLIE WINNI'S,2.6,09,PZ,PZ,1.0,2.6,1,2024
DIPEND,PULIZIA - ,DETERGEN - ,PUL.DET.00053,SALE PER LAVASTOVIGLIE WINNI'S,0.85,09,PZ,PZ,1.0,0.85,1,2024
DIPEND,VARIE - ,CARTBUSA - ,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,49.0661,09,PZ,PZ,1.0,3.7585,13,2024
DIPEND,VARIE - ,MONOUSO - ,VAR.MON.00009,BICCHIERI CARTA 380ML NATURALICA 1X50PZ,5.5827,09,CF,CF,1.0,5.5827,1,2024
DIPEND,BEVERAGE - ,ACQUA - ,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,1.7952,11,BT,BT,1.0,0.1496,12,2024
DIPEND,BEVERAGE - ,ACQUA - ,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,3.6,11,BT,BT,1.0,0.15,24,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00002,CAFFE' GINSENG 500 G,26.8,11,PZ,PZ,1.0,26.8,1,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00003,CAFFE IN GRANI,17.0,11,KG,GR,1000.0,17.0,1,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00004,CAMOMILLA 1CF X 20 PZ,1.2891,11,CF,PZ,20.0,1.2891,1,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00005,THE TWINNINGS PURE GREEN 1CFX25PZ,2.2606,11,CF,PZ,25.0,2.2606,1,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00006,THE TWINNINGS EARL GREY 1CFX25PZ,1.905,11,CF,PZ,25.0,1.905,1,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00007,THE TWINNINGS FRUTTI ROSSI 1CFX25PZ,1.9015,11,CF,PZ,25.0,1.9015,1,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00010,THE TWINNINGS NERO ENG. BREAKFAST 1CFX25,3.2405,11,CF,PZ,25.0,3.2405,1,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00013,TISANA TWINNINGS FRUTTI ROSSI 1CFX20PZ,3.211,11,CF,PZ,20.0,3.211,1,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00028,LATTE SOLUBILE 500GR x 20 pz,5.7915,11,PZ,PZ,1.0,5.7915,1,2024
DIPEND,BEVERAGE - ,SOFDRINK - ,BEV.SOF.00025,SUCCO ARANCIA BIONDA BRICK 1LT,1.0489,11,LT,CL,100.0,1.0489,1,2024
DIPEND,BEVERAGE - ,SOFDRINK - ,BEV.SOF.00026,SUCCO ANANAS BRICK 1LT,1.4133,11,LT,CL,100.0,1.4133,1,2024
DIPEND,FOOD - ,MONODOLC - ,FOO.MDO.00002,BIFETTE INTEGRALI MULINO BIANCO17GRX100P,6.905,11,PZ,PZ,1.0,0.1381,50,2024
DIPEND,FOOD - ,PESCESUR - ,FOO.PSU.00001,FILETTI DI MERLUZZO,10.125,11,KG,KG,1.0,10.125,1,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00002,CORNETTO GLASSATO CREMA 90GRX50PZ,19.158,11,PZ,PZ,1.0,0.618,31,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00004,TORTA ARTIGIANALE CAPRESE 1KG,15.0618,11,PZ,PZ,1.0,15.0618,1,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00005,TORTA ARTIGIANALE CROSTATA 1KG,14.9028,11,PZ,PZ,1.0,14.9028,1,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00006,TORTA ARTIGIANALE ALLE CAROTE 1 KG,14.8271,11,PZ,PZ,1.0,14.8271,1,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00007,PLUMCAKE ARTIGIANALE CACAO 800GR,10.9522,11,PZ,PZ,1.0,10.9522,1,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00011,SACCOTTINO AL CIOCCOLATO 30GRX150PZ,7.026,11,PZ,PZ,1.0,0.3513,20,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00015,"KRAPFEN AL CIOCCOLATO 20GRX2,5KG",24.36,11,KG,KG,1.0,16.24,1.5,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00016,MUFFIN MINI MELA CANNELLA 25GRX70PZ,18.516,11,PZ,PZ,1.0,0.4629,40,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00017,MUFFIN MINI CACAO 27GRX70PZ,24.0708,11,PZ,PZ,1.0,0.4629,52,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00028,PLUMCAKE ARTIGIANALE AL LIMONE 800 GR,11.6737,11,PZ,PZ,1.0,11.6737,1,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00029,TORTA  ARTIGIANALE ALLE MELE 1 KG,15.0679,11,PZ,PZ,1.0,15.0679,1,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00049,CONCHIGLIA PANNA LATTE GR 90 X PZ 60,16.6842,11,PZ,PZ,1.0,0.6417,26,2024
DIPEND,FOOD - ,SEMILDOL - ,FOO.SDO.00051,CIAMBELLA MAXI ZUCCHERATA GR 95 X PZ 30,7.433,11,PZ,PZ,1.0,0.7433,10,2024
DIPEND,BEVERAGE - ,ACQUA - ,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,8.5045,04,BT,BT,1.0,0.1496,72,2024
DIPEND,BEVERAGE - ,ACQUA - ,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,1.806,04,BT,BT,1.0,0.15,12,2024
DIPEND,BEVERAGE - ,ACQUA - ,BEV.ACQ.00008,ACQUA NATURALE SORGESANA  2LTX6,45.24,04,BT,BT,1.0,0.2037,156,2024
DIPEND,BEVERAGE - ,CAFFETT - ,BEV.CAF.00028,LATTE SOLUBILE 500GR x 20 pz,0.145,04,PZ,PZ,1.0,5.7915,1,2024
DIPEND,BEVERAGE - ,LATTE - ,BEV.LAT.00001,LATTE INTERO UHT LT.1,1.1843,04,LT,LT,1.0,1.216,1,2024
DIPEND,BEVERAGE - ,VINBOLL - ,BEV.BOL.00001,PROSECCO TERRA SERENA 75CL X 6,10.623,04,BT,CL,0.75,5.7589,2.25,2024
DIPEND,FOOD - ,CARNEBIA - ,FOO.CBI.00001,PETTO DI POLLO INTERO,62.3725,04,KG,KG,1.0,9.4794,8.12,2024
DIPEND,FOOD - ,CARNEBIA - ,FOO.CBI.00002,COSCIOTTI DI POLLO,67.67,04,KG,KG,1.0,4.0404,19.39,2024
DIPEND,FOOD - ,CARNEROS - ,FOO.CRO.00002,LONZA DI MAIALE,80.8371,04,KG,KG,1.0,7.6894,13.112,2024
DIPEND,FOOD - ,FARINA - ,FOO.FAR.00001,FARINA 1KG,14.5768,04,KG,KG,0.0,1.13,12,2024
DIPEND,FOOD - ,FORMAGG - ,FOO.FOR.00005,RICOTTA,3.3853,04,KG,GR,1000.0,4.8639,0.696,2024
DIPEND,FOOD - ,FORMAGG - ,FOO.FOR.00006,FIOR DI LATTE,28.5727,04,KG,GR,1000.0,7.7734,3.422,2024
DIPEND,FOOD - ,FORMAGG - ,FOO.FOR.00007,FORMAGGIO GRATTUGGIATO SORESINA 100GR,3.51,04,PZ,PZ,1.0,1.17,3,2024
DIPEND,FOOD - ,FRUTTSEC - ,FOO.FRS.00001,CEDRO A CUBETTI IL JOLLY 120GR,2.97,04,PZ,PZ,1.0,1.485,2,2024
