Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo_Periodo,Secondo_Periodo,Valore,Mese,Anno,Row_Type,Reparto_Dir,Reparto_Filled,Classe_Filled,Categoria_Filled
,BEVERAGE - ,,,,,,,,,2083.9135,2083.9135,2083.9135,06,2024,Classe,BRK,BRK,BEVERAGE - ,
,,ACQUA - ,,,,,,,,4.482,4.482,4.482,06,2024,Categoria,BRK,BRK,BEVERAGE - ,ACQUA - 
,,,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,BT,BT,1.0,0.1496,3,0.4301,0.4301,0.4301,06,2024,Articolo,BRK,BRK,BEVERAGE - ,ACQUA - 
,,,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,BT,BT,1.0,0.15,27,4.0519,4.0519,4.0519,06,2024,Articolo,BRK,BRK,BEVERAGE - ,ACQUA - 
,,CAFFETT - ,,,,,,,,877.3811,877.3811,877.3811,06,2024,Categoria,BRK,BRK,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00004,CAMOMILLA 1CF X 20 PZ,CF,PZ,20.0,1.2891,4,4.8512,4.8512,4.8512,06,2024,Articolo,BRK,BRK,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00005,THE TWINNINGS PURE GREEN 1CFX25PZ,CF,PZ,25.0,2.2606,1,2.5721,2.5721,2.5721,06,2024,Articolo,BRK,BRK,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00006,THE TWINNINGS EARL GREY 1CFX25PZ,CF,PZ,25.0,1.905,7,12.6105,12.6105,12.6105,06,2024,Articolo,BRK,BRK,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00007,THE TWINNINGS FRUTTI ROSSI 1CFX25PZ,CF,PZ,25.0,1.9015,2,5.1082,5.1082,5.1082,06,2024,Articolo,BRK,BRK,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00009,DIETOR,CF,CF,1.0,2.4505,11,19.4495,19.4495,19.4495,06,2024,Articolo,BRK,BRK,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00010,THE TWINNINGS NERO ENG. BREAKFAST 1CFX25,CF,PZ,25.0,3.2405,12,37.0188,37.0188,37.0188,06,2024,Articolo,BRK,BRK,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00013,TISANA TWINNINGS FRUTTI ROSSI 1CFX20PZ,CF,PZ,20.0,3.211,5,16.055,16.055,16.055,06,2024,Articolo,BRK,BRK,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00028,LATTE SOLUBILE 500GR x 20 pz,PZ,PZ,1.0,5.7915,46,194.7158,194.7158,194.7158,06,2024,Articolo,BRK,BRK,BEVERAGE - ,CAFFETT - 
,,,CAF.BEV.00004,CAFFE IN GRANI BREAKFAST,KG,GR,100.0,15.0,39,585.0,585.0,585.0,06,2024,Articolo,BRK,BRK,BEVERAGE - ,CAFFETT - 
,,LATTE - ,,,,,,,,155.6004,155.6004,155.6004,06,2024,Categoria,BRK,BRK,BEVERAGE - ,LATTE - 
,,,BEV.LAT.00001,LATTE INTERO UHT LT.1,LT,LT,1.0,1.216,82,99.5924,99.5924,99.5924,06,2024,Articolo,BRK,BRK,BEVERAGE - ,LATTE - 
,,,BEV.LAT.00002,LATTE DI RISO LT.1,LT,LT,1.0,1.3208,2,3.0146,3.0146,3.0146,06,2024,Articolo,BRK,BRK,BEVERAGE - ,LATTE - 
,,,BEV.LAT.00003,LATTE DI SOIA LT.1,LT,LT,1.0,1.6799,7,11.1843,11.1843,11.1843,06,2024,Articolo,BRK,BRK,BEVERAGE - ,LATTE - 
,,,BEV.LAT.00004,LATTE UHT PARZIALMENTE SCREMATO,LT,LT,1.0,1.04,32,33.0318,33.0318,33.0318,06,2024,Articolo,BRK,BRK,BEVERAGE - ,LATTE - 
,,,BEV.LAT.00005,LATTE UHT SENZA LATTOSIO 1LT,LT,LT,1.0,1.23,7,8.7773,8.7773,8.7773,06,2024,Articolo,BRK,BRK,BEVERAGE - ,LATTE - 
,,SOFDRINK - ,,,,,,,,1043.75,1043.75,1043.75,06,2024,Categoria,BRK,BRK,BEVERAGE - ,SOFDRINK - 
,,,BEV.SOF.00029,SUCCO CONCENTRATO ACE 4GKX4PZ,PZ,PZ,1.0,41.75,7,292.25,292.25,292.25,06,2024,Articolo,BRK,BRK,BEVERAGE - ,SOFDRINK - 
,,,BEV.SOF.00030,SUCCO CONCENTRATO ANANAS 4GKX4PZ,PZ,PZ,1.0,41.75,8,334.0,334.0,334.0,06,2024,Articolo,BRK,BRK,BEVERAGE - ,SOFDRINK - 
,,,BEV.SOF.00031,SUCCO CONCENTRATO ARANCIA BIONDA 4GKX4PZ,PZ,PZ,1.0,41.75,10,417.5,417.5,417.5,06,2024,Articolo,BRK,BRK,BEVERAGE - ,SOFDRINK - 
,,VINOBIAN - ,,,,,,,,2.7,2.7,2.7,06,2024,Categoria,BRK,BRK,BEVERAGE - ,VINOBIAN - 
,,,BEV.VIN.00010,VINO BIANCO PER CUCINARE,LT,LT,1.0,1.3326,2,2.7,2.7,2.7,06,2024,Articolo,BRK,BRK,BEVERAGE - ,VINOBIAN - 
,FOOD - ,,,,,,,,,15174.8652,15174.8652,15174.8652,06,2024,Classe,BRK,BRK,FOOD - ,
,,BURR - ,,,,,,,,164.2347,164.2347,164.2347,06,2024,Categoria,BRK,BRK,FOOD - ,BURR - 
,,,FOO.BUR.00001,BURRO MONO 1CFX100PZ,CF,PZ,100.0,10.6585,16,149.7262,149.7262,149.7262,06,2024,Articolo,BRK,BRK,FOOD - ,BURR - 
,,,FOO.BUR.00002,BURRO 1KG,KG,KG,1.0,8.7871,1.6,14.5085,14.5085,14.5085,06,2024,Articolo,BRK,BRK,FOOD - ,BURR - 
,,CARNEROS - ,,,,,,,,552.666,552.666,552.666,06,2024,Categoria,BRK,BRK,FOOD - ,CARNEROS - 
,,,FOO.CRO.00001,SALSICCIA AIA LUGANEGA,KG,KG,1.0,7.664,73.5,552.666,552.666,552.666,06,2024,Articolo,BRK,BRK,FOOD - ,CARNEROS - 
,,CEREALI - ,,,,,,,,196.5202,196.5202,196.5202,06,2024,Categoria,BRK,BRK,FOOD - ,CEREALI - 
,,,FOO.CER.00001,CEREALI RISO SOFFIATO CACAO ALPEDI' 1KG,KG,KG,1.0,3.8395,3,8.7692,8.7692,8.7692,06,2024,Articolo,BRK,BRK,FOOD - ,CEREALI - 
,,,FOO.CER.00002,CEREALI CORN FLAKES ALPEDI' 1KG,KG,KG,1.0,3.8219,0.5,0.4669,0.4669,0.4669,06,2024,Articolo,BRK,BRK,FOOD - ,CEREALI - 
,,,FOO.CER.00003,CEREALI RISO SOFFIATO ALPEDI' 1KG,KG,KG,1.0,2.411,3,11.0114,11.0114,11.0114,06,2024,Articolo,BRK,BRK,FOOD - ,CEREALI - 
,,,FOO.CER.00004,MUESLI CIOCCOLATO E NOCCIOLE 1KG,KG,KG,1.0,5.1664,13,64.2977,64.2977,64.2977,06,2024,Articolo,BRK,BRK,FOOD - ,CEREALI - 
,,,FOO.CER.00007,MUESLI FRUTTI ROSSI 500GR,KG,KG,1.0,5.4415,25,111.975,111.975,111.975,06,2024,Articolo,BRK,BRK,FOOD - ,CEREALI - 
,,FARINA - ,,,,,,,,3.827,3.827,3.827,06,2024,Categoria,BRK,BRK,FOOD - ,FARINA - 
,,,FOO.FAR.00001,FARINA 1KG,KG,KG,0.0,1.13,3,3.827,3.827,3.827,06,2024,Articolo,BRK,BRK,FOOD - ,FARINA - 
,,FORMAGG - ,,,,,,,,797.1538,797.1538,797.1538,06,2024,Categoria,BRK,BRK,FOOD - ,FORMAGG - 
,,,FOO.FOR.00001,EMMENTAL ALPEDOR,KG,GR,1000.0,7.3838,48.75,352.7571,352.7571,352.7571,06,2024,Articolo,BRK,BRK,FOOD - ,FORMAGG - 
,,,FOO.FOR.00003,FORMAGGIO PHILADELPHIA MONO 60PZ,CF,PZ,1.0,16.7349,11,184.0428,184.0428,184.0428,06,2024,Articolo,BRK,BRK,FOOD - ,FORMAGG - 
,,,FOO.FOR.00017,SCAMORZA AFFUMICATA,KG,GR,1000.0,9.331,27.7,260.3539,260.3539,260.3539,06,2024,Articolo,BRK,BRK,FOOD - ,FORMAGG - 
,,FRUTTFRE - ,,,,,,,,1881.607,1881.607,1881.607,06,2024,Categoria,BRK,BRK,FOOD - ,FRUTTFRE - 
,,,FOO.FRU.00001,ANANAS,KG,GR,1000.0,2.3699,4.68,11.0364,11.0364,11.0364,06,2024,Articolo,BRK,BRK,FOOD - ,FRUTTFRE - 
,,,FOO.FRU.00002,ARANCE,KG,GR,1000.0,2.3627,1,1.5701,1.5701,1.5701,06,2024,Articolo,BRK,BRK,FOOD - ,FRUTTFRE - 
,,,FOO.FRU.00003,LIMONI,KG,GR,1000.0,2.7427,1.77,2.8598,2.8598,2.8598,06,2024,Articolo,BRK,BRK,FOOD - ,FRUTTFRE - 
,,,FOO.FRU.00008,ANGURIA,KG,GR,1000.0,1.4229,531.9,828.3433,828.3433,828.3433,06,2024,Articolo,BRK,BRK,FOOD - ,FRUTTFRE - 
,,,FOO.FRU.00009,MELONE CANTALUPO,KG,GR,1000.0,1.821,298.5,530.7826,530.7826,530.7826,06,2024,Articolo,BRK,BRK,FOOD - ,FRUTTFRE - 
,,,FOO.FRU.00010,MELONE GIALLO,KG,GR,1000.0,1.489,259,460.5331,460.5331,460.5331,06,2024,Articolo,BRK,BRK,FOOD - ,FRUTTFRE - 
,,,FOO.FRU.00012,KIWI,KG,GR,1000.0,7.5,9.8,46.4817,46.4817,46.4817,06,2024,Articolo,BRK,BRK,FOOD - ,FRUTTFRE - 
,,LATTICIN - ,,,,,,,,191.25,191.25,191.25,06,2024,Categoria,BRK,BRK,FOOD - ,LATTICIN - 
,,,FOO.LAT.00008,CILIEGINE 25GR,KG,GR,1000.0,7.5,25.5,191.25,191.25,191.25,06,2024,Articolo,BRK,BRK,FOOD - ,LATTICIN - 
,,MONODOLC - ,,,,,,,,250.4275,250.4275,250.4275,06,2024,Categoria,BRK,BRK,FOOD - ,MONODOLC - 
,,,FOO.MDO.00001,BIFETTE MULINO BIANCO GR17X100PZ,PZ,PZ,1.0,0.1379,107,14.0919,14.0919,14.0919,06,2024,Articolo,BRK,BRK,FOOD - ,MONODOLC - 
,,,FOO.MDO.00002,BIFETTE INTEGRALI MULINO BIANCO17GRX100P,PZ,PZ,1.0,0.1381,79,10.5465,10.5465,10.5465,06,2024,Articolo,BRK,BRK,FOOD - ,MONODOLC - 
,,,FOO.MON.00008,ZUCCHERO BUSTINE ERIDIANA 10KG,KG,KG,1.0,2.7154,12,31.0865,31.0865,31.0865,06,2024,Articolo,BRK,BRK,FOOD - ,MONODOLC - 
,,,FOO.MON.00009,ZUCCHERO DI CANNA BUSTINE 10KG,KG,KG,1.0,2.9253,6,13.7136,13.7136,13.7136,06,2024,Articolo,BRK,BRK,FOOD - ,MONODOLC - 
,,,FOO.MON.00010,NUTELLA MONO 15GRX120PZ,PZ,PZ,1.0,0.1801,960,173.6,173.6,173.6,06,2024,Articolo,BRK,BRK,FOOD - ,MONODOLC - 
,,,FOO.MON.00012,ZUCCHERO SEMOLATO ERIDIANA 1KG,KG,KG,1.0,1.2315,6,7.389,7.389,7.389,06,2024,Articolo,BRK,BRK,FOOD - ,MONODOLC - 
,,ORTAGGI - ,,,,,,,,593.602,593.602,593.602,06,2024,Categoria,BRK,BRK,FOOD - ,ORTAGGI - 
,,,FOO.ORT.00002,POMODORO CUORE DI BUE,KG,KG,1.0,3.0293,191.56,495.1409,495.1409,495.1409,06,2024,Articolo,BRK,BRK,FOOD - ,ORTAGGI - 
,,,FOO.ORT.00010,MISTICANZA,PZ,PZ,1.0,1.211,62,77.1556,77.1556,77.1556,06,2024,Articolo,BRK,BRK,FOOD - ,ORTAGGI - 
,,,FOO.ORT.00017,CAROTE JULIENNE,PZ,PZ,1.0,1.0145,21,21.3055,21.3055,21.3055,06,2024,Articolo,BRK,BRK,FOOD - ,ORTAGGI - 
,,PANE - ,,,,,,,,441.3399,441.3399,441.3399,06,2024,Categoria,BRK,BRK,FOOD - ,PANE - 
,,,FOO.PAN.00001,PANE BIANCO IN CASSETTA GR.400,CF,CF,1.0,1.1831,81,95.58,95.58,95.58,06,2024,Articolo,BRK,BRK,FOOD - ,PANE - 
,,,FOO.PAN.00002,PANE INTEGRALE IN CASSETTA  GR 400,CF,CF,1.0,1.18,62,73.2491,73.2491,73.2491,06,2024,Articolo,BRK,BRK,FOOD - ,PANE - 
,,,FOO.PAN.00003,PANE CIABATTA,KG,KG,1.0,3.0,77.5,233.3708,233.3708,233.3708,06,2024,Articolo,BRK,BRK,FOOD - ,PANE - 
,,,FOO.PAN.00004,PAN BAULETTO GF MULINO BIANCO,PZ,PZ,1.0,2.99,1,2.99,2.99,2.99,06,2024,Articolo,BRK,BRK,FOOD - ,PANE - 
,,,FOO.PAN.00017,PANFETTE GLUTEEN FREE GR 75 X 20PZ,PZ,PZ,1.0,1.8,8,12.0,12.0,12.0,06,2024,Articolo,BRK,BRK,FOOD - ,PANE - 
,,,FOO.PAN.00018,KIT COLAZIONE GLUTEEN FREE,PZ,PZ,1.0,24.15,1,24.15,24.15,24.15,06,2024,Articolo,BRK,BRK,FOOD - ,PANE - 
,,PASTICCE - ,,,,,,,,-7.9873,-7.9873,-7.9873,06,2024,Categoria,BRK,BRK,FOOD - ,PASTICCE - 
,,,FOO.PPP.00012,LIEVITO PER DOLCI 1KG,KG,KG,1.0,11.2652,0.2,2.253,2.253,2.253,06,2024,Articolo,BRK,BRK,FOOD - ,PASTICCE - 
,,,FOO.PPP.00013,CIOCCOLATO FONDENTE,KG,KG,1.0,11.4188,-0.46,-6.1353,-6.1353,-6.1353,06,2024,Articolo,BRK,BRK,FOOD - ,PASTICCE - 
,,,FOO.PPP.00015,ZUCCHERO A VELO 5KG,KG,KG,1.0,1.642,-2.5,-4.105,-4.105,-4.105,06,2024,Articolo,BRK,BRK,FOOD - ,PASTICCE - 
,,SALUMI - ,,,,,,,,1829.8671,1829.8671,1829.8671,06,2024,Categoria,BRK,BRK,FOOD - ,SALUMI - 
,,,FOO.SAL.00001,MORTADELLA IGP,KG,KG,1.0,6.7412,20.58,137.4309,137.4309,137.4309,06,2024,Articolo,BRK,BRK,FOOD - ,SALUMI - 
,,,FOO.SAL.00003,SALAME MILANO FIORUCCI,KG,KG,1.0,11.6723,15.24,167.4061,167.4061,167.4061,06,2024,Articolo,BRK,BRK,FOOD - ,SALUMI - 
,,,FOO.SAL.00004,PETTO DI TACCHINO FERRARINI,KG,KG,1.0,13.9696,34.66,519.2496,519.2496,519.2496,06,2024,Articolo,BRK,BRK,FOOD - ,SALUMI - 
,,,FOO.SAL.00005,PANCETTA / BACON,KG,KG,1.0,10.8796,51.198,561.6373,561.6373,561.6373,06,2024,Articolo,BRK,BRK,FOOD - ,SALUMI - 
,,,FOO.SAL.00006,PROSCIUTTO COTTO FERRARINI,KG,KG,1.0,7.7524,54.746,444.1432,444.1432,444.1432,06,2024,Articolo,BRK,BRK,FOOD - ,SALUMI - 
,,SCATOLAM - ,,,,,,,,278.9545,278.9545,278.9545,06,2024,Categoria,BRK,BRK,FOOD - ,SCATOLAM - 
,,,FOO.SCA.00001,FAGIOLI HEINZ 415GRX24PZ,PZ,PZ,1.0,2.9195,97,278.9545,278.9545,278.9545,06,2024,Articolo,BRK,BRK,FOOD - ,SCATOLAM - 
,,SEMILDOL - ,,,,,,,,6286.8522,6286.8522,6286.8522,06,2024,Categoria,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00004,TORTA ARTIGIANALE CAPRESE 1KG,PZ,PZ,1.0,15.0618,19,295.5033,295.5033,295.5033,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00005,TORTA ARTIGIANALE CROSTATA 1KG,PZ,PZ,1.0,14.9028,19,272.0924,272.0924,272.0924,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00006,TORTA ARTIGIANALE ALLE CAROTE 1 KG,PZ,PZ,1.0,14.8271,21,230.2011,230.2011,230.2011,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00007,PLUMCAKE ARTIGIANALE CACAO 800GR,PZ,PZ,1.0,10.9522,15,155.117,155.117,155.117,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00008,PASTIERA NAPOLETANA 100GRX24PZ,PZ,PZ,1.0,1.1042,254,280.4609,280.4609,280.4609,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00009,SFOGLIATELLE FROLLE 27GRX7KG,KG,KG,1.0,6.7571,35.7,241.2294,241.2294,241.2294,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00010,SFOGLIATELLE RICCE 27GRX7KG,KG,KG,1.0,6.7571,38,256.7708,256.7708,256.7708,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00011,SACCOTTINO AL CIOCCOLATO 30GRX150PZ,PZ,PZ,1.0,0.3513,950,333.7465,333.7465,333.7465,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00012,GIRELLA CREMA E UVETTA 30GRX150PZ,PZ,PZ,1.0,0.3513,674,236.7853,236.7853,236.7853,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00013,CORNETTO VUOTO 30GRX150PZ,PZ,PZ,1.0,0.3513,1307,459.1628,459.1628,459.1628,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00014,"CIAMBELLA MINI 25GRX2,5KG",KG,KG,1.0,15.04,25.87,389.0848,389.0848,389.0848,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00015,"KRAPFEN AL CIOCCOLATO 20GRX2,5KG",KG,KG,1.0,16.24,21.68,352.0832,352.0832,352.0832,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00016,MUFFIN MINI MELA CANNELLA 25GRX70PZ,PZ,PZ,1.0,0.4629,316,146.2754,146.2754,146.2754,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00017,MUFFIN MINI CACAO 27GRX70PZ,PZ,PZ,1.0,0.4629,446,206.4546,206.4546,206.4546,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00018,TRECCIA MINI NOCI PECAN 50GRX80PZ,PZ,PZ,1.0,0.5021,390,193.238,193.238,193.238,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00019,CORNETTO PRINCIPINO CIOCCOLATO 35GRX85PZ,PZ,PZ,1.0,0.3271,994,325.129,325.129,325.129,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00020,CORNETTO PRINCIPINO CREMA 35GRX85PZ,PZ,PZ,1.0,0.3271,991,324.1493,324.1493,324.1493,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00021,CORNETTO PRINCIPINO MARMELLATA 35GRX85PZ,PZ,PZ,1.0,0.3271,909,297.3671,297.3671,297.3671,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00028,PLUMCAKE ARTIGIANALE AL LIMONE 800 GR,PZ,PZ,1.0,11.6737,17,177.9324,177.9324,177.9324,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00029,TORTA  ARTIGIANALE ALLE MELE 1 KG,PZ,PZ,1.0,15.0679,24,317.3433,317.3433,317.3433,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00031,CONFETTURA CILIEGIA 900GRX6PZ,PZ,PZ,1.0,3.1552,2,4.0334,4.0334,4.0334,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00032,CONFETTURA FRAGOLA 900GRX6PZ,PZ,PZ,1.0,6.0311,4,23.1221,23.1221,23.1221,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00033,CONFETTURA ALBICOCCA 900GRX6PZ,PZ,PZ,1.0,6.95,3,20.85,20.85,20.85,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00034,CONFETTURA PESCA 900GRX6PZ,PZ,PZ,1.0,4.0981,2,8.1962,8.1962,8.1962,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00035,MIELE 900GRX6PZ,PZ,PZ,1.0,10.0,4,40.0,40.0,40.0,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00036,SCIROPPO D'ACERO 900GRX6PZ,PZ,PZ,1.0,7.5,20,150.0,150.0,150.0,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00037,CONFETTURA FRUTTI DI BOSCO 900GRX6PZ,PZ,PZ,1.0,6.4808,4,25.0598,25.0598,25.0598,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00043,COPPETTA X MARMELLATA CIALDA 500PZ,PZ,PZ,1.0,0.0476,200,9.52,9.52,9.52,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00044,BURRO DI ARACHIDI 800GRX6PZ,PZ,PZ,1.0,16.2484,1,15.9441,15.9441,15.9441,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,,FOO.SDO.00047,PANCAKE PREPARATO MACCHINA GR 730,PZ,PZ,1.0,12.5,40,500.0,500.0,500.0,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILDOL - 
,,SEMILSAL - ,,,,,,,,513.7024,513.7024,513.7024,06,2024,Categoria,BRK,BRK,FOOD - ,SEMILSAL - 
,,,FOO.SSA.00011,"PANINI ALPE ADRIA MIX 3,5GRX2,7KG",KG,KG,1.0,9.5185,37.33,355.3261,355.3261,355.3261,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILSAL - 
,,,FOO.SSA.00013,"PATATE SURGELATE A CUBETTI 2,5KGX4PZ",KG,GR,1000.0,3.117,62.5,158.3763,158.3763,158.3763,06,2024,Articolo,BRK,BRK,FOOD - ,SEMILSAL - 
,,SPEZIECO - ,,,,,,,,112.4262,112.4262,112.4262,06,2024,Categoria,BRK,BRK,FOOD - ,SPEZIECO - 
,,,FOO.MON.00003,KETCHUP BUSTINE,CF,CF,1.0,10.383,1,10.2245,10.2245,10.2245,06,2024,Articolo,BRK,BRK,FOOD - ,SPEZIECO - 
,,,FOO.MON.00004,PEPE BUSTINE,CF,CF,1.0,10.27,2,20.54,20.54,20.54,06,2024,Articolo,BRK,BRK,FOOD - ,SPEZIECO - 
,,,FOO.MON.00006,ACETO DI VINO BIANCO BUSTINE,CF,CF,1.0,14.9079,1,16.3594,16.3594,16.3594,06,2024,Articolo,BRK,BRK,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,13.5,9.9189,9.9189,9.9189,06,2024,Articolo,BRK,BRK,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00006,SALE BUSTINE,CF,CF,1.0,10.5171,2,21.1884,21.1884,21.1884,06,2024,Articolo,BRK,BRK,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00008,OLIO EXTRA VERGINE BUSTINE,CF,CF,1.0,16.4537,2,32.635,32.635,32.635,06,2024,Articolo,BRK,BRK,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00021,ODORI MISTI,KG,KG,1.0,10.0,0.26,1.56,1.56,1.56,06,2024,Articolo,BRK,BRK,FOOD - ,SPEZIECO - 
,,UOVA - ,,,,,,,,879.001,879.001,879.001,06,2024,Categoria,BRK,BRK,FOOD - ,UOVA - 
,,,FOO.UOV.00001,UOVA FRESCHE L CAT. A X 180PZ,PZ,PZ,1.0,0.185,4972,879.001,879.001,879.001,06,2024,Articolo,BRK,BRK,FOOD - ,UOVA - 
,,YOGURT - ,,,,,,,,209.421,209.421,209.421,06,2024,Categoria,BRK,BRK,FOOD - ,YOGURT - 
,,,FOO.YOG.00002,YOGURT BIANCO KG.5,PZ,PZ,1.0,10.47,20,209.421,209.421,209.421,06,2024,Articolo,BRK,BRK,FOOD - ,YOGURT - 
,PULIZIA - ,,,,,,,,,26.5104,26.5104,26.5104,06,2024,Classe,BRK,BRK,PULIZIA - ,
,,DETERGEN - ,,,,,,,,16.8042,16.8042,16.8042,06,2024,Categoria,BRK,BRK,PULIZIA - ,DETERGEN - 
,,,PUL.DET.00007,BRILLANTANTE LAVAST.TOPRINSE ECOLAB 5L,PZ,PZ,1.0,34.8149,1,16.8042,16.8042,16.8042,06,2024,Articolo,BRK,BRK,PULIZIA - ,DETERGEN - 
,,STRPULIZ - ,,,,,,,,9.7062,9.7062,9.7062,06,2024,Categoria,BRK,BRK,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,PZ,PZ,1.0,1.6177,6,9.7062,9.7062,9.7062,06,2024,Articolo,BRK,BRK,PULIZIA - ,STRPULIZ - 
,VARIE - ,,,,,,,,,1680.944,1680.944,1680.944,06,2024,Classe,BRK,BRK,VARIE - ,
,,CARTBUSA - ,,,,,,,,22.7571,22.7571,22.7571,06,2024,Categoria,BRK,BRK,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00016,BUSTE SHOPPER BIANCHE 400PZ (COLAZIONI),PZ,PZ,1.0,0.1345,12,1.614,1.614,1.614,06,2024,Articolo,BRK,BRK,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00017,CENTRINI MERLETTATI RETTANG 20X30 250PZ,CF,PZ,250.0,5.5,2,11.0,11.0,11.0,06,2024,Articolo,BRK,BRK,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00018,SACCHETTI BIANCHI BREAKFAST 17X34 10KG,KG,KG,0.0,1.4312,0.1,0.1431,0.1431,0.1431,06,2024,Articolo,BRK,BRK,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00022,CENTRINI MERLETTATI OVALI 30X31 250PZ,CF,PZ,250.0,12.5,1,10.0,10.0,10.0,06,2024,Articolo,BRK,BRK,VARIE - ,CARTBUSA - 
,,MONOUSO - ,,,,,,,,1625.3336,1625.3336,1625.3336,06,2024,Categoria,BRK,BRK,VARIE - ,MONOUSO - 
,,,VAR.MON.00001,TOVAGLIOLI TNT POKET AZZ40X35(16CFX60PZ),CF,CF,1.0,5.3125,6,27.6,27.6,27.6,06,2024,Articolo,BRK,BRK,VARIE - ,MONOUSO - 
,,,VAR.MON.00005,TOVAGLIOLO TNT 40X40 (16CFX50PZ),CF,CF,1.0,3.6749,16,40.0,40.0,40.0,06,2024,Articolo,BRK,BRK,VARIE - ,MONOUSO - 
,,,VAR.MON.00007,TOVAGLIE 100X100 (4CFX25PZ),CF,CF,1.0,14.002,83,1164.6677,1164.6677,1164.6677,06,2024,Articolo,BRK,BRK,VARIE - ,MONOUSO - 
,,,VAR.MON.00009,BICCHIERI CARTA 380ML NATURALICA 1X50PZ,CF,CF,1.0,5.5827,1,4.2406,4.2406,4.2406,06,2024,Articolo,BRK,BRK,VARIE - ,MONOUSO - 
