Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,PZ,PZ,1.0,1.6177,10,16.177,16.177
,,,PUL.STR.00016,GUANTI MONOUSO 100PZ MISURA L,CF,CF,1.0,3.4091,1,3.4091,3.4091
,VARIE - ,,,,,,,,,408.573,408.573
,,CARTBUSA - ,,,,,,,,7.623,7.623
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,2,7.623,7.623
,,MONOUSO - ,,,,,,,,400.95,400.95
,,,VAR.MON.00049,SPIEDINO APERITIVO BAMBOO 9CM 100PZ,CF,CF,1.0,1.81,9,16.29,16.29
,,,VAR.MON.00055,FINGER QUADRATO CELLULOSA 65X65MM 50PZ,CF,CF,1.0,3.5,12,42.0,42.0
,,,VAR.MON.00056,FINGER GOCCIA PLASTICA 50PZ,CF,CF,1.0,7.6,10,76.0,76.0
,,,VAR.MON.00057,FINGER QUADRATO CELLULOSA 120CC 50PZ,CF,CF,1.0,8.5,2,17.0,17.0
,,,VAR.MON.00058,"BICCHIERI IN LEGNO 4,5X4,5CM 100PZ",CF,CF,1.0,11.0,5,55.0,55.0
,,,VAR.MON.00059,PIROTTINI PER BABBA',PZ,PZ,1.0,0.018,250,4.5,4.5
,,,VAR.MON.00060,"PIROGA IN LEGNO 22,5X8 50PZ",CF,CF,1.0,9.36,8,74.88,74.88
,,,VAR.MON.00061,PIROGA IL LEGNO 28X1 50 PZ,CF,CF,1.0,14.41,8,115.28,115.28
,,,,,,,,,TOTALE,2770.3618,2770.3618
