Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,PUL.DET.00015,DETERSIVO LAVAST. TOPMATIC ECOLAB 5LT,PZ,PZ,1.0,36.7483,1,31.5688,31.5688
,,,PUL.DET.00046,DETERSIVO LAVAST. TOPMATIC ECOLAB 25LT,PZ,PZ,1.0,145.45,1,145.45,145.45
,,STRPULIZ - ,,,,,,,,14.3799,14.3799
,,,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,PZ,PZ,1.0,1.6177,4,6.4708,6.4708
,,,PUL.STR.00016,GUANTI MONOUSO 100PZ MISURA L,CF,CF,1.0,3.4091,1,3.4091,3.4091
,,,PUL.STR.00020,GUANTI MONOUSO 100PZ MISURA M,CF,CF,1.0,4.5,1,4.5,4.5
,VARIE - ,,,,,,,,,1598.6944,1598.6944
,,CARTBUSA - ,,,,,,,,177.1421,177.1421
,,,VAR.CAR.00005,BUSTE SPAZZATURA 90X120 20KG,CT,CT,1.0,35.5953,2,88.0,88.0
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,7,26.25,26.25
,,,VAR.CAR.00016,BUSTE SHOPPER BIANCHE 400PZ (COLAZIONI),PZ,PZ,1.0,0.1345,73,9.8185,9.8185
,,,VAR.CAR.00017,CENTRINI MERLETTATI RETTANG 20X30 250PZ,CF,PZ,250.0,5.5,2,11.0,11.0
,,,VAR.CAR.00018,SACCHETTI BIANCHI BREAKFAST 17X34 10KG,KG,KG,0.0,1.4312,0.3,0.0736,0.0736
,,,VAR.CAR.00021,CENTRINI MERLETTATI RETTANGO 30X40 250PZ,CF,PZ,250.0,11.0,2,22.0,22.0
,,,VAR.CAR.00022,CENTRINI MERLETTATI OVALI 30X31 250PZ,CF,PZ,250.0,12.5,2,20.0,20.0
,,MONOUSO - ,,,,,,,,1367.8817,1367.8817
,,,VAR.MON.00001,TOVAGLIOLI TNT POKET AZZ40X35(16CFX60PZ),CF,CF,1.0,5.3125,74,340.4,340.4
,,,VAR.MON.00005,TOVAGLIOLO TNT 40X40 (16CFX50PZ),CF,CF,1.0,3.6749,8,20.0,20.0
,,,VAR.MON.00007,TOVAGLIE 100X100 (4CFX25PZ),CF,CF,1.0,14.002,68,969.6504,969.6504
,,,VAR.MON.00009,BICCHIERI CARTA 380ML NATURALICA 1X50PZ,CF,CF,1.0,5.5827,2,8.2442,8.2442
,,,VAR.MON.00017,BIS POSATE PLASTICA 1CFX100PZ,CF,CF,1.0,8.2608,1,5.3571,5.3571
,,,VAR.MON.00024,SALVALIQUIDI RETTANGOLARI GR750 1CFX50PZ,PZ,PZ,1.0,0.22,59,12.98,12.98
,,,VAR.MON.00029,TOVAGLIE 100X100 BIANCHE 4CFX25PZ,CF,CF,1.0,11.875,1,11.25,11.25
,,PROCUCIN - ,,,,,,,,53.6706,53.6706
,,,VAR.PCU.00003,CARTA FORNO 40X60 FOGLI,CF,CF,1.0,6.5707,1,7.125,7.125
,,,VAR.PRO.00001,CARTA PELLICOLA CUKI 300MT X8 ROTOLO,PZ,PZ,1.0,6.3797,8,46.5456,46.5456
,,,,,,,,,TOTALE,15004.036,15004.036
