Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.SAL.00002,PROSCIUTTO COTTO MORGESE,KG,KG,1.0,7.6397,16.998,129.86,129.86
,,,FOO.SAL.00003,SALAME MILANO FIORUCCI,KG,KG,1.0,11.6723,9.9,110.2439,110.2439
,,,FOO.SAL.00004,PETTO DI TACCHINO FERRARINI,KG,KG,1.0,13.9696,16.1,225.9836,225.9836
,,,FOO.SAL.00005,PANCETTA / BACON,KG,KG,1.0,10.8796,18.056,196.8946,196.8946
,,,FOO.SAL.00006,PROSCIUTTO COTTO FERRARINI,KG,KG,1.0,7.7524,-0.792,-6.3922,-6.3922
,,SCATOLAM - ,,,,,,,,186.88,186.88
,,,FOO.SCA.00001,FAGIOLI HEINZ 415GRX24PZ,PZ,PZ,1.0,2.9195,80,186.88,186.88
,,SEMILDOL - ,,,,,,,,3303.8403,3303.8403
,,,FOO.SDO.00004,TORTA ARTIGIANALE CAPRESE 1KG,PZ,PZ,1.0,15.0618,13,130.0,130.0
,,,FOO.SDO.00005,TORTA ARTIGIANALE CROSTATA 1KG,PZ,PZ,1.0,14.9028,15,185.0,185.0
,,,FOO.SDO.00006,TORTA ARTIGIANALE ALLE CAROTE 1 KG,PZ,PZ,1.0,14.8271,12,117.6,117.6
,,,FOO.SDO.00007,PLUMCAKE ARTIGIANALE CACAO 800GR,PZ,PZ,1.0,10.9522,10,92.3077,92.3077
,,,FOO.SDO.00008,PASTIERA NAPOLETANA 100GRX24PZ,PZ,PZ,1.0,1.1042,264,291.5,291.5
,,,FOO.SDO.00009,SFOGLIATELLE FROLLE 27GRX7KG,KG,KG,1.0,6.7571,18.96,128.1154,128.1154
,,,FOO.SDO.00010,SFOGLIATELLE RICCE 27GRX7KG,KG,KG,1.0,6.7571,27.46,185.5511,185.5511
,,,FOO.SDO.00011,SACCOTTINO AL CIOCCOLATO 30GRX150PZ,PZ,PZ,1.0,0.3513,524,184.0837,184.0837
,,,FOO.SDO.00012,GIRELLA CREMA E UVETTA 30GRX150PZ,PZ,PZ,1.0,0.3513,300,105.3914,105.3914
,,,FOO.SDO.00013,CORNETTO VUOTO 30GRX150PZ,PZ,PZ,1.0,0.3513,549,192.8617,192.8617
,,,FOO.SDO.00014,"CIAMBELLA MINI 25GRX2,5KG",KG,KG,1.0,15.04,14.5,218.08,218.08
,,,FOO.SDO.00015,"KRAPFEN AL CIOCCOLATO 20GRX2,5KG",KG,KG,1.0,16.24,13,211.12,211.12
,,,FOO.SDO.00016,MUFFIN MINI MELA CANNELLA 25GRX70PZ,PZ,PZ,1.0,0.4629,222,102.7588,102.7588
,,,FOO.SDO.00017,MUFFIN MINI CACAO 27GRX70PZ,PZ,PZ,1.0,0.4629,260,120.3482,120.3482
,,,FOO.SDO.00018,TRECCIA MINI NOCI PECAN 50GRX80PZ,PZ,PZ,1.0,0.5021,320,148.0971,148.0971
,,,FOO.SDO.00019,CORNETTO PRINCIPINO CIOCCOLATO 35GRX85PZ,PZ,PZ,1.0,0.3271,510,166.77,166.77
