Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.SDO.00009,SFOGLIATELLE FROLLE 27GRX7KG,KG,KG,1.0,6.7571,36.37,245.7567,245.7567
,,,FOO.SDO.00010,SFOGLIATELLE RICCE 27GRX7KG,KG,KG,1.0,6.7571,47.06,317.9904,317.9904
,,,FOO.SDO.00011,SACCOTTINO AL CIOCCOLATO 30GRX150PZ,PZ,PZ,1.0,0.3513,1171,411.3753,411.3753
,,,FOO.SDO.00012,GIRELLA CREMA E UVETTA 30GRX150PZ,PZ,PZ,1.0,0.3513,599,210.4309,210.4309
,,,FOO.SDO.00013,CORNETTO VUOTO 30GRX150PZ,PZ,PZ,1.0,0.3513,2034,714.5479,714.5479
,,,FOO.SDO.00014,"CIAMBELLA MINI 25GRX2,5KG",KG,KG,1.0,15.04,37.72,567.3088,567.3088
,,,FOO.SDO.00015,"KRAPFEN AL CIOCCOLATO 20GRX2,5KG",KG,KG,1.0,16.24,35,568.4,568.4
,,,FOO.SDO.00016,MUFFIN MINI MELA CANNELLA 25GRX70PZ,PZ,PZ,1.0,0.4629,385,178.2079,178.2079
,,,FOO.SDO.00017,MUFFIN MINI CACAO 27GRX70PZ,PZ,PZ,1.0,0.4629,536,248.1095,248.1095
,,,FOO.SDO.00018,TRECCIA MINI NOCI PECAN 50GRX80PZ,PZ,PZ,1.0,0.5021,725,363.5098,363.5098
,,,FOO.SDO.00019,CORNETTO PRINCIPINO CIOCCOLATO 35GRX85PZ,PZ,PZ,1.0,0.3271,1219,398.7307,398.7307
,,,FOO.SDO.00020,CORNETTO PRINCIPINO CREMA 35GRX85PZ,PZ,PZ,1.0,0.3271,1225,400.6879,400.6879
,,,FOO.SDO.00021,CORNETTO PRINCIPINO MARMELLATA 35GRX85PZ,PZ,PZ,1.0,0.3271,1220,399.0445,399.0445
,,,FOO.SDO.00022,CORNETTO VEG PRINCIPINO CEREAL 35GRX100P,PZ,PZ,1.0,0.345,125,43.125,43.125
,,,FOO.SDO.00023,CORNETTO GF CACAO NOCCIOLE 100GRX12PZ,PZ,PZ,1.0,2.8662,22,63.0615,63.0615
,,,FOO.SDO.00024,CORNETTO GF ALBICOCCA 100GRX12PZ,PZ,PZ,1.0,2.9,12,34.8,34.8
,,,FOO.SDO.00028,PLUMCAKE ARTIGIANALE AL LIMONE 800 GR,PZ,PZ,1.0,11.6737,36,408.9582,408.9582
,,,FOO.SDO.00029,TORTA  ARTIGIANALE ALLE MELE 1 KG,PZ,PZ,1.0,15.0679,27,409.8755,409.8755
,,,FOO.SDO.00031,CONFETTURA CILIEGIA 900GRX6PZ,PZ,PZ,1.0,3.1552,3,9.4656,9.4656
,,,FOO.SDO.00032,CONFETTURA FRAGOLA 900GRX6PZ,PZ,PZ,1.0,6.0311,2,12.0622,12.0622
,,,FOO.SDO.00033,CONFETTURA ALBICOCCA 900GRX6PZ,PZ,PZ,1.0,6.95,2,13.9,13.9
,,,FOO.SDO.00034,CONFETTURA PESCA 900GRX6PZ,PZ,PZ,1.0,4.0981,1,4.0981,4.0981
,,,FOO.SDO.00035,MIELE 900GRX6PZ,PZ,PZ,1.0,10.0,6,60.0,60.0
,,,FOO.SDO.00036,SCIROPPO D'ACERO 900GRX6PZ,PZ,PZ,1.0,7.5,8,60.0,60.0
,,,FOO.SDO.00037,CONFETTURA FRUTTI DI BOSCO 900GRX6PZ,PZ,PZ,1.0,6.4808,1,6.4808,6.4808
,,,FOO.SDO.00043,COPPETTA X MARMELLATA CIALDA 500PZ,PZ,PZ,1.0,0.0476,500,23.8,23.8
,,,FOO.SDO.00044,BURRO DI ARACHIDI 800GRX6PZ,PZ,PZ,1.0,16.2484,2,32.4968,32.4968
,,,FOO.SDO.00047,PANCAKE PREPARATO MACCHINA GR 730,PZ,PZ,1.0,12.5,55,687.5,687.5
,,SEMILSAL - ,,,,,,,,578.9091,578.9091
,,,FOO.SSA.00011,"PANINI ALPE ADRIA MIX 3,5GRX2,7KG",KG,KG,1.0,9.5185,45.2,430.2368,430.2368
,,,FOO.SSA.00012,PATATE SURGELATE LA RISSOLEE GR.700,PZ,PZ,1.0,2.114,69,145.5553,145.5553
,,,FOO.SSA.00013,"PATATE SURGELATE A CUBETTI 2,5KGX4PZ",KG,GR,1000.0,3.117,1,3.117,3.117
,,SPEZIECO - ,,,,,,,,139.3669,139.3669
,,,FOO.MON.00003,KETCHUP BUSTINE,CF,CF,1.0,10.383,2,20.449,20.449
,,,FOO.MON.00004,PEPE BUSTINE,CF,CF,1.0,10.27,1,10.27,10.27
,,,FOO.MON.00005,MAIONESE BUSTINE,CF,CF,1.0,9.1922,2,17.5288,17.5288
,,,FOO.MON.00007,ACETO BALSAMICO BUSTINE,CF,CF,1.0,14.3361,1,14.3361,14.3361
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,8,6.4087,6.4087
,,,FOO.SPE.00006,SALE BUSTINE,CF,CF,1.0,10.5171,2,21.1114,21.1114
,,,FOO.SPE.00008,OLIO EXTRA VERGINE BUSTINE,CF,CF,1.0,16.4537,3,49.2629,49.2629
,,UOVA - ,,,,,,,,886.7404,886.7404
,,,FOO.UOV.00001,UOVA FRESCHE L CAT. A X 180PZ,PZ,PZ,1.0,0.185,5016,886.7404,886.7404
,,YOGURT - ,,,,,,,,209.4009,209.4009
,,,FOO.YOG.00002,YOGURT BIANCO KG.5,PZ,PZ,1.0,10.47,20,209.4009,209.4009
,VARIE - ,,,,,,,,,1777.9675,1777.9675
,,CARTBUSA - ,,,,,,,,13.421,13.421
,,,VAR.CAR.00016,BUSTE SHOPPER BIANCHE 400PZ (COLAZIONI),PZ,PZ,1.0,0.1345,18,2.421,2.421
,,,VAR.CAR.00021,CENTRINI MERLETTATI RETTANGO 30X40 250PZ,CF,PZ,250.0,11.0,1,11.0,11.0
,,MONOUSO - ,,,,,,,,1744.3465,1744.3465
,,,VAR.MON.00005,TOVAGLIOLO TNT 40X40 (16CFX50PZ),CF,CF,1.0,3.6749,14,51.4486,51.4486
,,,VAR.MON.00007,TOVAGLIE 100X100 (4CFX25PZ),CF,CF,1.0,14.002,83,1162.1691,1162.1691
,,,VAR.MON.00017,BIS POSATE PLASTICA 1CFX100PZ,CF,CF,1.0,8.2608,1,14.1938,14.1938
,,,VAR.MON.00024,SALVALIQUIDI RETTANGOLARI GR750 1CFX50PZ,PZ,PZ,1.0,0.22,78,17.16,17.16
,,,VAR.MON.00032,TOVAGLIOLI TNT POKET AZZ40X35(16CFX50PZ),CF,CF,1.0,4.0476,94,499.375,499.375
,,RICECONS - ,,,,,,,,20.2,20.2
,,,VAR.RIC.00011,NASTRO TEFLON RICAMBIO MACCHINA,PZ,PZ,1.0,20.2,1,20.2,20.2
,,,,,,,,,TOTALE,21773.7016,21773.7016
