Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.SPE.00014,MAIONESE BIFFI 875ML,PZ,PZ,1.0,5.7412,1,6.1816,6.1816
,,,FOO.SPE.00028,SALSA CAESAR SALAD 850GR,PZ,PZ,1.0,5.842,2,11.684,11.684
,PULIZIA - ,,,,,,,,,16.2118,16.2118
,,DETERGEN - ,,,,,,,,16.2118,16.2118
,,,PUL.DET.00005,DETERGENTE SYD VETRI 750MLX12PZ,PZ,PZ,1.0,2.3411,1,1.6768,1.6768
,,,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,PZ,PZ,1.0,2.503,6,14.535,14.535
,VARIE - ,,,,,,,,,312.512,312.512
,,CANCELLE - ,,,,,,,,16.1519,16.1519
,,,VAR.CAN.00012,POST-IT 50X38MM,PZ,PZ,1.0,0.4964,2,0.9928,0.9928
,,,VAR.CAN.00016,SCOTCH 19MMX33M,PZ,PZ,1.0,0.5179,1,0.5179,0.5179
,,,VAR.CAN.00022,ROTOLI CARTA 80X80 MM RT 1CFX10PZ,PZ,PZ,0.0,1.4,2,2.8,2.8
,,,VAR.CAN.00023,ROTOLI CARTA 57X18 MM POS 1CFX10 PZ,PZ,PZ,0.0,0.3353,8,2.6824,2.6824
,,,VAR.CAN.00039,CALCOLATRICI,PZ,PZ,1.0,8.19,1,8.19,8.19
,,,VAR.CAN.00051,ROTOLI CARTA 57X35 CASSA,PZ,PZ,0.0,0.2422,4,0.9688,0.9688
,,CANPERS - ,,,,,,,,2.1875,2.1875
,,,VAR.CPE.00010,PENNE PERSONALIZZATE BLU,PZ,PZ,1.0,0.4375,5,2.1875,2.1875
,,CARTBUSA - ,,,,,,,,67.4575,67.4575
,,,VAR.CAR.00005,BUSTE SPAZZATURA 90X120 20KG,CT,CT,1.0,35.5953,1,35.5953,35.5953
,,,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,PZ,PZ,1.0,0.2491,76,18.9081,18.9081
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,3,11.3229,11.3229
,,,VAR.CAR.00016,BUSTE SHOPPER BIANCHE 400PZ (COLAZIONI),PZ,PZ,1.0,0.1345,10,1.345,1.345
,,,VAR.CAR.00018,SACCHETTI BIANCHI BREAKFAST 17X34 10KG,KG,KG,0.0,1.4312,0.2,0.2862,0.2862
,,MONOUSO - ,,,,,,,,226.7151,226.7151
,,,VAR.MON.00002,TOVAGLIOLI CARTA BIANCO 33X33(36CFX75PZ),CF,CF,1.0,0.85,12,10.2,10.2
,,,VAR.MON.00006,BICCHIERI CARTA 10 CL SP4 1X50 PZ,CF,CF,1.0,0.8381,9,7.5429,7.5429
,,,VAR.MON.00009,BICCHIERI CARTA 380ML NATURALICA 1X50PZ,CF,CF,1.0,5.5827,6,33.4962,33.4962
,,,VAR.MON.00010,BICCHIERI CARTA 90 ML IDEAL PARTY 1X50PZ,CF,CF,0.0,1.2235,8,9.7881,9.7881
,,,VAR.MON.00011,BICCHIERI PLASTICA KRISTAL 40CL20CFX50PZ,CF,CF,1.0,2.5,18,45.0,45.0
,,,VAR.MON.00013,BICCHIERI PLASTICA KRISTAL 16CL30CFX100P,CF,CF,1.0,1.0,6,6.0,6.0
