Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.PES.00012,CALAMARI PULITI U5 IQF,KG,GR,1000.0,12.1796,14,170.514,170.514
,,,FOO.PES.00016,SALMONE AFFUMICATO GELO,KG,GR,1000.0,33.5247,1.6,53.6395,53.6395
,,,FOO.PES.00019,POLPO TENTACOLI COTTI 70/120,KG,GR,1000.0,10.0858,3,30.2574,30.2574
,,RISO - ,,,,,,,,66.7,66.7
,,,FOO.RIS.00001,RISO BASMATI,KG,GR,1000.0,3.9,3,11.7,11.7
,,,FOO.RIS.0003,RISO CARNAROLI CASCINA SAN MAGLIOLO,KG,GR,1000.0,5.0,11,55.0,55.0
,,SALUMI - ,,,,,,,,162.8571,162.8571
,,,FOO.SAL.00007,PROSCIUTTO CRUDO DOLCE CUORE,KG,GR,1000.0,9.7825,1.76,17.2172,17.2172
,,,FOO.SAL.00009,BRESAOLA,KG,GR,1000.0,27.1163,4.04,109.5499,109.5499
,,,FOO.SAL.00010,SALAME NAPOLI,KG,GR,1000.0,12.03,3,36.09,36.09
,,SCATOLAM - ,,,,,,,,72.32,72.32
,,,FOO.SCA.00002,MAIS IN SCATOLA 326GRX24PZ,PZ,PZ,1.0,1.1372,14,15.9208,15.9208
,,,FOO.SCA.00005,FUNGHI CHAMPIGNON 400GRX24PZ,PZ,PZ,1.0,0.5,24,12.0,12.0
,,,FOO.SCA.00015,"PELATI 2,5KG",PZ,PZ,1.0,1.5428,14,21.5992,21.5992
,,,FOO.SCA.00017,TONNO VIANDER KG 1,KG,GR,1000.0,10.0,1.5,15.0,15.0
,,,FOO.SCA.00021,FUNGHI CAMPIGNON 1KG,PZ,PZ,1.0,1.95,4,7.8,7.8
,,SEMILSAL - ,,,,,,,,239.547,239.547
,,,FOO.SSA.00010,FRITTO MISTO 6KG,KG,KG,1.0,7.179,10.5,75.3797,75.3797
,,,FOO.SSA.00018,FOCACCIA TRANCIO 180GR 10CFX3PZ,CF,CF,1.0,5.0,6,30.0,30.0
,,,FOO.SSA.00019,"PATATE DIPPERS 2,5 KG X 4 PZ",KG,GR,1000.0,2.8698,25,71.745,71.745
,,,FOO.SSA.00020,"PIZZA MARGHERITA 1,2KGX4PZ",PZ,PZ,1.0,6.5308,3,19.5924,19.5924
,,,FOO.SSA.00021,FOCACCIA CAPRESE 360GRX6PZ,PZ,PZ,1.0,4.5833,3,13.7499,13.7499
,,,FOO.SSA.00023,BASE PER PIZZA 33CM 20PZ,PZ,PZ,1.0,1.454,20,29.08,29.08
,,SNACKSAL - ,,,,,,,,42.15,42.15
,,,FOO.SNS.00016,OLIVE DENOCCIOLATE,KG,GR,1000.0,6.5,3,19.5,19.5
,,,FOO.SNS.00018,OLIVE NERE DENOCCIOLATE,KG,GR,1000.0,7.55,3,22.65,22.65
,,SPEZIECO - ,,,,,,,,49.2427,49.2427
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,11,8.9502,8.9502
,,,FOO.SPE.00004,PEPERONCINO TRITATO 500GR,KG,GR,1000.0,19.5,0.2,3.9,3.9
,,,FOO.SPE.00010,SALE FINO 1KG,KG,KG,1.0,0.3942,2,0.7884,0.7884
,,,FOO.SPE.00013,KETCHUP 875ML,PZ,PZ,1.0,4.7533,2,9.5067,9.5067
,,,FOO.SPE.00014,MAIONESE BIFFI 875ML,PZ,PZ,1.0,5.7412,2,11.4824,11.4824
,,,FOO.SPE.00027,SALSA SOIA GR 150,PZ,PZ,1.0,4.1633,3,12.49,12.49
,,,FOO.SPE.00029,SALSA GRECA 500GR,PZ,PZ,1.0,2.125,1,2.125,2.125
,,VERDURA - ,,,,,,,,7.0245,7.0245
,,,FOO.VER.00001,CIPOLLA,KG,KG,1.0,1.5472,1,1.5472,1.5472
,,,FOO.VER.00002,AGLIO,KG,KG,1.0,2.9773,1,2.9773,2.9773
,,,FOO.VER.00003,CIPOLLA ROSSA DI TROPEA,KG,KG,1.0,2.5,1,2.5,2.5
,PULIZIA - ,,,,,,,,,222.585,222.585
,,DETERGEN - ,,,,,,,,185.271,185.271
,,,PUL.DET.00007,BRILLANTANTE LAVAST.TOPRINSE ECOLAB 5L,PZ,PZ,1.0,34.8149,1,34.8149,34.8149
,,,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,PZ,PZ,1.0,2.503,2,5.0061,5.0061
,,,PUL.DET.00046,DETERSIVO LAVAST. TOPMATIC ECOLAB 25LT,PZ,PZ,1.0,145.45,1,145.45,145.45
,,STRPULIZ - ,,,,,,,,37.314,37.314
,,,PUL.STR.00022,PANNO VILEDA PVA BLU 5PZ,PZ,PZ,0.0,2.5203,10,25.203,25.203
,,,PUL.STR.00024,PANNO VILEDA PVA GIALLO 5PZ,PZ,PZ,0.0,2.4222,5,12.111,12.111
,VARIE - ,,,,,,,,,77.3474,77.3474
,,CARTBUSA - ,,,,,,,,54.388,54.388
,,,VAR.CAR.00005,BUSTE SPAZZATURA 90X120 20KG,CT,CT,1.0,35.5953,1,35.5953,35.5953
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,5,18.7927,18.7927
,,PROCUCIN - ,,,,,,,,22.9594,22.9594
,,,VAR.PCU.00004,BUSTE SOTTOVUOTO 15X30 100PZ,CF,PZ,100.0,8.7,1,8.7,8.7
,,,VAR.PCU.00011,SPAGO PER CUCINA,PZ,PZ,1.0,1.5,1,1.5,1.5
,,,VAR.PRO.00001,CARTA PELLICOLA CUKI 300MT X8 ROTOLO,PZ,PZ,1.0,6.3797,2,12.7594,12.7594
,,,,,,,,,TOTALE,4185.3629,4185.3629
