Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.SCA.00003,POMODORINI POMILIA 400GRX24PZ,PZ,PZ,1.0,1.0485,20,20.97,20.97
,,,FOO.SCA.00012,FAGIOLI BORLOTTI 400GRX12PZ,PZ,PZ,1.0,0.8551,6,5.1114,5.1114
,,,FOO.SCA.00015,"PELATI 2,5KG",PZ,PZ,1.0,1.5428,16,27.5587,27.5587
,,,FOO.SCA.00016,POMODORINI DATTERINI PIENNOLO,KG,GR,1000.0,5.8857,0.85,4.42,4.42
,,,FOO.SCA.00017,TONNO VIANDER KG 1,KG,GR,1000.0,10.0,5,50.0,50.0
,,,FOO.SCA.00018,TONNO DELFINO 870GR,PZ,PZ,1.0,14.48,6,86.88,86.88
,,SEMILDOL - ,,,,,,,,71.5273,71.5273
,,,FOO.SDO.00052,BISCOTTO X GELATO CIALDA 400PZ,KG,GR,1.0,22.7273,1,22.7273,22.7273
,,,FOO.SDO.00054,TOPPING ALLA FRAGOLA 950GR,PZ,PZ,1.0,9.8,2,20.4,20.4
,,,FOO.SDO.00056,TOPPING AL CIOCCOLATO 950 GR,PZ,PZ,1.0,10.2,2,20.4,20.4
,,,FOO.SDO.00057,MIELE RIGONI GR 300,PZ,PZ,1.0,8.0,1,8.0,8.0
,,SEMILSAL - ,,,,,,,,446.3642,446.3642
,,,FOO.SSA.00010,FRITTO MISTO 6KG,KG,KG,1.0,7.179,30,213.286,213.286
,,,FOO.SSA.00016,"PATATE SURGELATE STICK 2,5KG X 4PZ",KG,GR,1000.0,2.1822,9.5,23.3985,23.3985
,,,FOO.SSA.00018,FOCACCIA TRANCIO 180GR 10CFX3PZ,CF,CF,1.0,5.0,8,40.0,40.0
,,,FOO.SSA.00019,"PATATE DIPPERS 2,5 KG X 4 PZ",KG,GR,1000.0,2.8698,37.5,108.9926,108.9926
,,,FOO.SSA.00020,"PIZZA MARGHERITA 1,2KGX4PZ",PZ,PZ,1.0,6.5308,4,25.7911,25.7911
,,,FOO.SSA.00023,BASE PER PIZZA 33CM 20PZ,PZ,PZ,1.0,1.454,24,34.896,34.896
,,SNACKSAL - ,,,,,,,,44.4556,44.4556
,,,FOO.SNS.00011,OLIVE NERE,KG,KG,1.0,7.8546,4,30.2556,30.2556
,,,FOO.SNS.00018,OLIVE NERE DENOCCIOLATE,KG,GR,1000.0,7.55,2,14.2,14.2
,,SPEZIECO - ,,,,,,,,70.7549,70.7549
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,10,8.0109,8.0109
,,,FOO.SPE.00010,SALE FINO 1KG,KG,KG,1.0,0.3942,5.5,2.1681,2.1681
,,,FOO.SPE.00013,KETCHUP 875ML,PZ,PZ,1.0,4.7533,3,13.98,13.98
,,,FOO.SPE.00014,MAIONESE BIFFI 875ML,PZ,PZ,1.0,5.7412,4,24.6526,24.6526
,,,FOO.SPE.00017,SALE GROSSO 1KG,KG,KG,1.0,0.3974,5,1.9869,1.9869
,,,FOO.SPE.00028,SALSA CAESAR SALAD 850GR,PZ,PZ,1.0,5.842,3,17.4564,17.4564
,,,FOO.SPE.00033,SALE MALDON 250GR,KG,GR,1000.0,20.0,0.125,2.5,2.5
,,VERDURA - ,,,,,,,,78.6191,78.6191
,,,FOO.VER.00001,CIPOLLA,KG,KG,1.0,1.5472,19.65,30.4031,30.4031
,,,FOO.VER.00002,AGLIO,KG,KG,1.0,2.9773,1.5,4.466,4.466
,,,FOO.VER.00003,CIPOLLA ROSSA DI TROPEA,KG,KG,1.0,2.5,17.5,43.75,43.75
,PULIZIA - ,,,,,,,,,508.1012,508.1012
,,DETERGEN - ,,,,,,,,378.0133,378.0133
,,,PUL.DET.00007,BRILLANTANTE LAVAST.TOPRINSE ECOLAB 5L,PZ,PZ,1.0,34.8149,2,51.2528,51.2528
,,,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,PZ,PZ,1.0,2.503,1,2.04,2.04
,,,PUL.DET.00018,ANTICALCARE VIAKAL 470MLX10PZ,PZ,PZ,1.0,1.3636,1,1.3636,1.3636
,,,PUL.DET.00039,DETERGENTE PIATTI SVELTO 10KG,PZ,PZ,0.0,14.7262,2,29.4569,29.4569
,,,PUL.DET.00046,DETERSIVO LAVAST. TOPMATIC ECOLAB 25LT,PZ,PZ,1.0,145.45,2,290.9,290.9
,,,PUL.DET.00047,ANTICALCARE ATA VIA CALCARE,PZ,PZ,1.0,3.0,1,3.0,3.0
,,STRPULIZ - ,,,,,,,,130.0879,130.0879
,,,PUL.STR.00001,PALETTA CON MANICO,PZ,PZ,1.0,2.4304,3,7.2912,7.2912
,,,PUL.STR.00005,BASTONE PER SCOPA,PZ,PZ,1.0,1.229,3,3.687,3.687
,,,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,PZ,PZ,1.0,1.6177,10,16.177,16.177
