Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.SAL.00007,PROSCIUTTO CRUDO DOLCE CUORE,KG,GR,1000.0,9.7825,3.74,53.4666,53.4666
,,,FOO.SAL.00009,BRESAOLA,KG,GR,1000.0,27.1163,2.01,54.5038,54.5038
,,,FOO.SAL.00010,SALAME NAPOLI,KG,GR,1000.0,12.03,1,12.03,12.03
,,SCATOLAM - ,,,,,,,,196.5344,196.5344
,,,FOO.SCA.00002,MAIS IN SCATOLA 326GRX24PZ,PZ,PZ,1.0,1.1372,6,6.8234,6.8234
,,,FOO.SCA.00009,PISELLI 300GR X 12PZ,PZ,PZ,1.0,2.99,12,14.0499,14.0499
,,,FOO.SCA.00012,FAGIOLI BORLOTTI 400GRX12PZ,PZ,PZ,1.0,0.8551,6,5.3588,5.3588
,,,FOO.SCA.00015,"PELATI 2,5KG",PZ,PZ,1.0,1.5428,22,33.9423,33.9423
,,,FOO.SCA.00017,TONNO VIANDER KG 1,KG,GR,1000.0,10.0,3.5,35.0,35.0
,,,FOO.SCA.00018,TONNO DELFINO 870GR,PZ,PZ,1.0,14.48,7,101.36,101.36
,,SEMILDOL - ,,,,,,,,71.8,71.8
,,,FOO.SDO.00053,TOPPING AL CARAMELLO 950GR,PZ,PZ,1.0,10.2,2,20.4,20.4
,,,FOO.SDO.00054,TOPPING ALLA FRAGOLA 950GR,PZ,PZ,1.0,9.8,1,9.8,9.8
,,,FOO.SDO.00055,TOPPING AL LIMONCELLO 950GR,PZ,PZ,1.0,10.2,2,20.4,20.4
,,,FOO.SDO.00056,TOPPING AL CIOCCOLATO 950 GR,PZ,PZ,1.0,10.2,1,10.2,10.2
,,,FOO.SDO.00058,TOPPING AL PISTACCHIO 900 GR,PZ,PZ,1.0,11.0,1,11.0,11.0
,,SEMILSAL - ,,,,,,,,497.9738,497.9738
,,,FOO.SSA.00003,"RUSTICI PARTY MIX 20GR 2,5X2CF",KG,GR,1000.0,9.18,5,45.9,45.9
,,,FOO.SSA.00004,PANINO MIGNON NAPOLI 30GR 4KG,KG,KG,1.0,7.475,4,29.9,29.9
,,,FOO.SSA.00010,FRITTO MISTO 6KG,KG,KG,1.0,7.179,30,215.371,215.371
,,,FOO.SSA.00016,"PATATE SURGELATE STICK 2,5KG X 4PZ",KG,GR,1000.0,2.1822,2.5,5.4555,5.4555
,,,FOO.SSA.00018,FOCACCIA TRANCIO 180GR 10CFX3PZ,CF,CF,1.0,5.0,3,15.0,15.0
,,,FOO.SSA.00019,"PATATE DIPPERS 2,5 KG X 4 PZ",KG,GR,1000.0,2.8698,50,143.4908,143.4908
,,,FOO.SSA.00020,"PIZZA MARGHERITA 1,2KGX4PZ",PZ,PZ,1.0,6.5308,3,19.5925,19.5925
,,,FOO.SSA.00023,BASE PER PIZZA 33CM 20PZ,PZ,PZ,1.0,1.454,16,23.264,23.264
,,SNACKSAL - ,,,,,,,,30.5046,30.5046
,,,FOO.SNS.00011,OLIVE NERE,KG,KG,1.0,7.8546,1,7.8546,7.8546
,,,FOO.SNS.00018,OLIVE NERE DENOCCIOLATE,KG,GR,1000.0,7.55,3,22.65,22.65
,,SPEZIECO - ,,,,,,,,54.9593,54.9593
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,25,20.2629,20.2629
,,,FOO.SPE.00004,PEPERONCINO TRITATO 500GR,KG,GR,1000.0,19.5,0.1,1.95,1.95
,,,FOO.SPE.00005,ROSMARINO,KG,GR,1000.0,12.22,1,12.22,12.22
,,,FOO.SPE.00010,SALE FINO 1KG,KG,KG,1.0,0.3942,5,1.971,1.971
,,,FOO.SPE.00014,MAIONESE BIFFI 875ML,PZ,PZ,1.0,5.7412,2,12.3632,12.3632
,,,FOO.SPE.00017,SALE GROSSO 1KG,KG,KG,1.0,0.3974,3,1.1922,1.1922
,,,FOO.SPE.00033,SALE MALDON 250GR,KG,GR,1000.0,20.0,0.25,5.0,5.0
,,VERDURA - ,,,,,,,,20.1189,20.1189
,,,FOO.VER.00001,CIPOLLA,KG,KG,1.0,1.5472,3,4.6416,4.6416
,,,FOO.VER.00002,AGLIO,KG,KG,1.0,2.9773,1,2.9773,2.9773
,,,FOO.VER.00003,CIPOLLA ROSSA DI TROPEA,KG,KG,1.0,2.5,5,12.5,12.5
,PULIZIA - ,,,,,,,,,408.7176,408.7176
,,DETERGEN - ,,,,,,,,366.0915,366.0915
,,,PUL.DET.00007,BRILLANTANTE LAVAST.TOPRINSE ECOLAB 5L,PZ,PZ,1.0,34.8149,3,104.4447,104.4447
,,,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,PZ,PZ,1.0,2.503,1,2.4225,2.4225
,,,PUL.DET.00015,DETERSIVO LAVAST. TOPMATIC ECOLAB 5LT,PZ,PZ,1.0,36.7483,3,110.2449,110.2449
,,,PUL.DET.00031,DETERGENTE PIATTI VIC LEMON 5KGX4PZ,PZ,PZ,1.0,4.5989,1,3.5294,3.5294
,,,PUL.DET.00046,DETERSIVO LAVAST. TOPMATIC ECOLAB 25LT,PZ,PZ,1.0,145.45,1,145.45,145.45
,,STRPULIZ - ,,,,,,,,42.6261,42.6261
,,,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,PZ,PZ,1.0,1.6177,10,16.177,16.177
,,,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,CF,CF,1.0,0.9905,5,4.5733,4.5733
,,,PUL.STR.00016,GUANTI MONOUSO 100PZ MISURA L,CF,CF,1.0,3.4091,1,3.4091,3.4091
,,,PUL.STR.00020,GUANTI MONOUSO 100PZ MISURA M,CF,CF,1.0,4.5,1,4.5,4.5
,,,PUL.STR.00024,PANNO VILEDA PVA GIALLO 5PZ,PZ,PZ,0.0,2.4222,5,11.6667,11.6667
,,,PUL.STR.00025,GUANTI MARIGOLD MISURA L,PZ,PZ,1.0,1.15,2,2.3,2.3
,VARIE - ,,,,,,,,,217.5557,217.5557
,,CANCELLE - ,,,,,,,,2.8026,2.8026
,,,VAR.CAN.00018,SCOTCH 50MMX66M,PZ,PZ,1.0,1.4013,2,2.8026,2.8026
,,CARTBUSA - ,,,,,,,,152.0776,152.0776
,,,VAR.CAR.00005,BUSTE SPAZZATURA 90X120 20KG,CT,CT,1.0,35.5953,3,106.7858,106.7858
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,12,45.2918,45.2918
,,MAT.VARI - ,,,,,,,,8.61,8.61
,,,VAR.MAV.00011,VASCHETTA IN ALLUMINIO,PZ,PZ,1.0,1.23,7,8.61,8.61
,,MONOUSO - ,,,,,,,,6.0,6.0
,,,VAR.MON.00048,BUSTE PER ALIMENTI 35X50,PZ,PZ,1.0,6.0,1,6.0,6.0
,,PROCUCIN - ,,,,,,,,48.0655,48.0655
,,,VAR.PCU.00003,CARTA FORNO 40X60 FOGLI,CF,CF,1.0,6.5707,5,32.8535,32.8535
,,,VAR.PRO.00002,CARTA  ALLUMINIO 330MM X 125MT ROTOLO,PZ,PZ,1.0,7.606,2,15.212,15.212
,,,,,,,,,TOTALE,6920.0643,6920.0643
