Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.PES.00014,SPIGOLA  A,KG,GR,1000.0,22.5558,21.1,566.8543,566.8543
,,,FOO.PES.00015,TONNO FILETTO PINNA GIALLA SV,KG,GR,1000.0,20.0,6.346,118.0228,118.0228
,,PESCESUR - ,,,,,,,,1078.8482,1078.8482
,,,FOO.PES.00004,POLPO T5 MAROCCO GELO,KG,GR,1000.0,13.1174,14.27,194.9843,194.9843
,,,FOO.PES.00005,SEPPIA PULITA 1/2 GELO,KG,GR,1000.0,9.2578,24.18,203.1698,203.1698
,,,FOO.PES.00006,MAZZANCOLLE 80/100 KG 1,KG,GR,1000.0,6.8,4,27.2,27.2
,,,FOO.PES.00007,MAZZANCOLLE 40/60 KG 1,KG,GR,1000.0,10.5,7,73.5,73.5
,,,FOO.PES.00012,CALAMARI PULITI U5 IQF,KG,GR,1000.0,12.1796,37.6,394.5359,394.5359
,,,FOO.PES.00016,SALMONE AFFUMICATO GELO,KG,GR,1000.0,33.5247,0.7,23.8569,23.8569
,,,FOO.PES.00017,MAZZANCOLLE 50/60 KG 2,KG,GR,1000.0,6.4074,4,25.8667,25.8667
,,,FOO.PES.00018,POLIPETTI 20/40,KG,GR,1000.0,6.6339,6,47.8235,47.8235
,,,FOO.PES.00019,POLPO TENTACOLI COTTI 70/120,KG,GR,1000.0,10.0858,4,87.9111,87.9111
,,RISO - ,,,,,,,,15.0,15.0
,,,FOO.RIS.0003,RISO CARNAROLI CASCINA SAN MAGLIOLO,KG,GR,1000.0,5.0,3,15.0,15.0
,,SALUMI - ,,,,,,,,233.8654,233.8654
,,,FOO.SAL.00007,PROSCIUTTO CRUDO DOLCE CUORE,KG,GR,1000.0,9.7825,11.68,158.0493,158.0493
,,,FOO.SAL.00009,BRESAOLA,KG,GR,1000.0,27.1163,2.58,70.0561,70.0561
,,,FOO.SAL.00010,SALAME NAPOLI,KG,GR,1000.0,12.03,0.5,5.76,5.76
,,SCATOLAM - ,,,,,,,,211.7338,211.7338
,,,FOO.SCA.00003,POMODORINI POMILIA 400GRX24PZ,PZ,PZ,1.0,1.0485,4,3.7068,3.7068
,,,FOO.SCA.00015,"PELATI 2,5KG",PZ,PZ,1.0,1.5428,25,66.667,66.667
,,,FOO.SCA.00017,TONNO VIANDER KG 1,KG,GR,1000.0,10.0,4,40.0,40.0
,,,FOO.SCA.00018,TONNO DELFINO 870GR,PZ,PZ,1.0,14.48,7,101.36,101.36
,,SEMILDOL - ,,,,,,,,2.2727,2.2727
,,,FOO.SDO.00052,BISCOTTO X GELATO CIALDA 400PZ,KG,GR,1.0,22.7273,0.1,2.2727,2.2727
,,SEMILSAL - ,,,,,,,,543.3896,543.3896
,,,FOO.SSA.00002,FRITTELLE ALGHE 20GR X 4KG,KG,GR,1000.0,6.375,4,25.5,25.5
,,,FOO.SSA.00003,"RUSTICI PARTY MIX 20GR 2,5X2CF",KG,GR,1000.0,9.18,5,45.9,45.9
,,,FOO.SSA.00009,PIZZA MARGHERITA MINI 25GRX2 KG,KG,GR,1000.0,9.95,2.5,19.9,19.9
,,,FOO.SSA.00010,FRITTO MISTO 6KG,KG,KG,1.0,7.179,47,327.3414,327.3414
,,,FOO.SSA.00016,"PATATE SURGELATE STICK 2,5KG X 4PZ",KG,GR,1000.0,2.1822,34.18,84.1842,84.1842
,,,FOO.SSA.00018,FOCACCIA TRANCIO 180GR 10CFX3PZ,CF,CF,1.0,5.0,1,5.0,5.0
,,,FOO.SSA.00019,"PATATE DIPPERS 2,5 KG X 4 PZ",KG,GR,1000.0,2.8698,5,14.4593,14.4593
,,,FOO.SSA.00020,"PIZZA MARGHERITA 1,2KGX4PZ",PZ,PZ,1.0,6.5308,2,12.1647,12.1647
,,,FOO.SSA.00022,MINESTRONE FINDUS KG 1,PZ,PZ,1.0,2.98,3,8.94,8.94
,,SNACKSAL - ,,,,,,,,76.9856,76.9856
,,,FOO.SNS.00011,OLIVE NERE,KG,KG,1.0,7.8546,7.6,57.4856,57.4856
,,,FOO.SNS.00016,OLIVE DENOCCIOLATE,KG,GR,1000.0,6.5,3,19.5,19.5
,,SPEZIECO - ,,,,,,,,108.759,108.759
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,1,0.783,0.783
,,,FOO.SPE.00010,SALE FINO 1KG,KG,KG,1.0,0.3942,3.5,1.3797,1.3797
,,,FOO.SPE.00013,KETCHUP 875ML,PZ,PZ,1.0,4.7533,3,13.56,13.56
,,,FOO.SPE.00014,MAIONESE BIFFI 875ML,PZ,PZ,1.0,5.7412,7,42.7553,42.7553
,,,FOO.SPE.00017,SALE GROSSO 1KG,KG,KG,1.0,0.3974,4,1.656,1.656
,,,FOO.SPE.00025,SALSA WORCESTER 150GR,PZ,PZ,1.0,4.6,1,4.6,4.6
,,,FOO.SPE.00026,SALSA SOIA LT 1,LT,CL,100.0,9.0,1,9.0,9.0
,,,FOO.SPE.00029,SALSA GRECA 500GR,PZ,PZ,1.0,2.125,1,2.125,2.125
,,,FOO.SPE.00031,SALSA SENAPE DOLCE 200GR,PZ,PZ,1.0,4.0,1,4.0,4.0
,,,FOO.SPE.00032,SALSA SENAPE GR 200,PZ,PZ,1.0,3.0,1,3.0,3.0
,,,FOO.SPE.00033,SALE MALDON 250GR,KG,GR,1000.0,20.0,0.125,2.5,2.5
,,,FOO.SPE.00034,MOSTARDA DI MELE 270 GR,PZ,PZ,1.0,7.8,3,23.4,23.4
,,VERDURA - ,,,,,,,,11.3141,11.3141
,,,FOO.VER.00001,CIPOLLA,KG,KG,1.0,1.5472,4.68,7.4436,7.4436
,,,FOO.VER.00002,AGLIO,KG,KG,1.0,2.9773,1.3,3.8705,3.8705
,PULIZIA - ,,,,,,,,,561.6367,561.6367
,,DETERGEN - ,,,,,,,,498.0391,498.0391
,,,PUL.DET.00007,BRILLANTANTE LAVAST.TOPRINSE ECOLAB 5L,PZ,PZ,1.0,34.8149,4,67.2168,67.2168
,,,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,PZ,PZ,1.0,2.503,2,4.08,4.08
,,,PUL.DET.00015,DETERSIVO LAVAST. TOPMATIC ECOLAB 5LT,PZ,PZ,1.0,36.7483,3,103.4473,103.4473
,,,PUL.DET.00031,DETERGENTE PIATTI VIC LEMON 5KGX4PZ,PZ,PZ,1.0,4.5989,1,2.9411,2.9411
,,,PUL.DET.00039,DETERGENTE PIATTI SVELTO 10KG,PZ,PZ,0.0,14.7262,2,29.4539,29.4539
,,,PUL.DET.00046,DETERSIVO LAVAST. TOPMATIC ECOLAB 25LT,PZ,PZ,1.0,145.45,2,290.9,290.9
,,STRPULIZ - ,,,,,,,,63.5976,63.5976
,,,PUL.STR.00009,PAGLIETTE D'ACCIAIO 1CFX10PZ,PZ,PZ,1.0,1.6177,10,16.177,16.177
,,,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,CF,CF,1.0,0.9905,2,1.4749,1.4749
,,,PUL.STR.00016,GUANTI MONOUSO 100PZ MISURA L,CF,CF,1.0,3.4091,1,3.4091,3.4091
,,,PUL.STR.00022,PANNO VILEDA PVA BLU 5PZ,PZ,PZ,0.0,2.5203,20,42.5366,42.5366
,VARIE - ,,,,,,,,,245.8643,245.8643
,,CANCELLE - ,,,,,,,,1.4013,1.4013
,,,VAR.CAN.00018,SCOTCH 50MMX66M,PZ,PZ,1.0,1.4013,1,1.4013,1.4013
,,CARTBUSA - ,,,,,,,,164.3112,164.3112
,,,VAR.CAR.00005,BUSTE SPAZZATURA 90X120 20KG,CT,CT,1.0,35.5953,3,114.7619,114.7619
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,13,49.5493,49.5493
,,PROCUCIN - ,,,,,,,,80.1518,80.1518
,,,VAR.PRO.00001,CARTA PELLICOLA CUKI 300MT X8 ROTOLO,PZ,PZ,1.0,6.3797,12,72.5458,72.5458
,,,VAR.PRO.00002,CARTA  ALLUMINIO 330MM X 125MT ROTOLO,PZ,PZ,1.0,7.606,1,7.606,7.606
,,,,,,,,,TOTALE,8368.5314,8368.5314
